"id","cleaned_genres","rating","reviews","salesrank","first_genre","num_main_genres"
125406,"Books on Tape|Literature & Fiction|Unabridged|Mystery & Thrillers|Mystery|Thriller|Police Procedurals|Thrillers|General|Authors, A-Z|( P )|Patterson, James",3,332,256070,"Books on Tape",3
125429,"Religion & Spirituality|Christianity|Fiction & Poetry|Fiction|Science Fiction & Fantasy|Books on CD|Literature & Fiction|General|Authors, A-Z|( J )|Jenkins, Jerry|( L )|Lahaye, Tim|Books on Tape|Lahaye, Tim & Jenkins, Jerry B.|Audio CD|Religious",4,356,429831,"Religion & Spirituality",5
125497,"Books on Tape|Literature & Fiction|General|Mystery & Thrillers|Thriller|Comic|Contemporary",3.5,868,350857,"Books on Tape",3
125510,"Health, Mind & Body|Self-Help|General|Motivational|Personal Transformation",4.5,82,34977,"Health, Mind & Body",1
125534,"Romance|General|Historical",4.5,42,10543,"Romance",1
125536,"Literature & Fiction|World Literature|United States|Classics|General|Irving, Washington|British|Authors, A-Z|( H )|Hoffman, Alice|( I )|19th Century|Book Clubs",4.5,45,946446,"Literature & Fiction",1
125538,"Mystery & Thrillers|Thrillers|Spy Stories & Tales of Intrigue|Suspense|Authors, A-Z|( C )|Clancy, Tom|General|Hardcover|Large Print|Literature & Fiction",4,185,127218,"Mystery & Thrillers",2
125772,"Books on Tape|Literature & Fiction|General|Unabridged|Horror|Ghosts|Romance|Authors, A-Z|( R )|Roberts, Nora",4,76,76694,"Books on Tape",4
125774,"Children's Books|Literature|Science Fiction, Fantasy, Mystery & Horror|Science Fiction, Fantasy, & Magic|Ages 9-12|General|Religion & Spirituality|Fiction|Visionary Fiction",5,53,1391172,"Children's Books",2
125837,"History|Ancient|Early Civilization|World|General",4,61,16452,"History",1
125866,"Literature & Fiction|General|Contemporary",4.5,36,849853,"Literature & Fiction",1
125891,"Literature & Fiction|General|Contemporary",4.5,50,551319,"Literature & Fiction",1
125993,"Books on Tape|Business|Management|Business & Investing|Economics|Theory|Industries & Professions|MIS|Home & Office|Business & Investing Books",4,64,1199221,"Books on Tape",2
126188,"Horror|General|Mystery & Thrillers|Thrillers|Psychological & Suspense|Suspense|Authors, A-Z|( K )|Koontz, Dean",3.5,74,1060901,"Horror",2
126215,"Travel|General|Essays & Travelogues|Europe|France|Italy|Categories|Travel Books",3,120,12049,"Travel",1
126227,"Mystery & Thrillers|Mystery|General|Police Procedurals|Authors, A-Z|( H )|Hillerman, Tony",3,111,142879,"Mystery & Thrillers",1
126380,"Literature & Fiction|World Literature|United States|Classics|Rand, Ayn|Essays|General|Nonfiction|Philosophy|Modern|Authors, A-Z|( R )|Paperback",3.5,52,13305,"Literature & Fiction",2
126467,"Nonfiction|Education|General|Special Education|Learning Disabled|Health, Mind & Body|Psychology & Counseling|Child Psychology|Development|Parenting & Families|Parenting|Babies & Toddlers|Child Development|School-Age Children|Professional & Technical|Professional Science|Behavioral Sciences|Cognitive Psychology|Science|Cognitive Science",4.5,60,11159,"Nonfiction",5
126524,"Religion & Spirituality|Christianity|Reference|Theology|General|Protestantism|Calvinist|Bibles|Study Guides, History & Reference",3.5,48,320668,"Religion & Spirituality",2
126528,"Biographies & Memoirs|General|Leaders & Notable People|Presidents & Heads of State|Professionals & Academics|Military & Spies|History|Americas|United States|Military|United States Civil War|People, A-Z|( G )|Grant, Ulysses S.",4.5,36,88599,"Biographies & Memoirs",2
126730,"Literature & Fiction|General|Contemporary",4.5,45,10309,"Literature & Fiction",1
126732,"Travel|Guidebook Series|Lonely Planet|Latin America|Central America|Costa Rica|General|Mexico|Categories|Travel Books",4,32,162791,"Travel",1
126968,"Mystery & Thrillers|Mystery|Hard-Boiled|Police Procedurals|Thrillers|General|Suspense",4,41,399111,"Mystery & Thrillers",1
127013,"Computers & Internet|Certification Central|Publisher|Sybex|Networking|Networks, Protocols & API's|Networks|General|Exams|CCNP|Authors, A-Z|Lammle, Todd",4,35,583603,"Computers & Internet",1
127192,"Health, Mind & Body|Beauty & Fashion|General|Nonfiction|Social Sciences|Sociology|Women's Studies|Science|Biological Sciences|Biology|Professional & Technical|Professional Science",4,64,15644,"Health, Mind & Body",4
127237,"Travel|General|Essays & Travelogues|United States|Regions|Europe|Italy|Categories|Travel Books",3.5,34,166415,"Travel",1
127463,"Literature & Fiction|General|Contemporary|Romance|Authors, A-Z|( S )|Stone, Katherine",3,33,201316,"Literature & Fiction",2
127464,"Science Fiction & Fantasy|Fantasy|Epic|General|Science Fiction|Authors, A-Z|( F )|Feist, Raymond E.|Series",3,52,234919,"Science Fiction & Fantasy",1
127600,"Literature & Fiction|Drama|History|History & Criticism|Criticism & Theory|General|Reference|Education|Book Notes|World Literature|British|Shakespeare",4.5,89,907019,"Literature & Fiction",3
127703,"Entertainment|Movies|Guides & Reviews|History & Criticism|Science Fiction & Fantasy|Authors, A-Z|( S )|Sibley, Brian|( T )|Tolkien, Christopher|Fantasy|Epic|Tolkien, J.R.R.|General|Hardcover|Reference",4.5,41,78833,"Entertainment",3
127714,"Literature & Fiction|Drama|United States",4,163,98103,"Literature & Fiction",1
127865,"Entertainment|Humor|General|Nonfiction|Education|Pedagogy",5,51,13273,"Entertainment",2
127885,"Religion & Spirituality|Christianity|Church History|General|Religious Studies|History",4,41,63053,"Religion & Spirituality",2
127919,"Mystery & Thrillers|Thrillers|Suspense|Large Print|Literature & Fiction",4.5,83,707875,"Mystery & Thrillers",2
128061,"Children's Books|Animals|Dogs|Fiction|Ages 9-12|General|Teens|Authors, A-Z|( C )|Creech, Sharon",4.5,114,1025623,"Children's Books",2
128210,"Children's Books|History & Historical Fiction|United States|Fiction|1800s|Literature|Action & Adventure|Authors & Illustrators, A-Z|( P )|Paulsen, Gary",4.5,43,1059094,"Children's Books",1
128269,"Business & Investing|General|Investing|Introduction|Computers & Internet|Software|Personal Finance|Home & Office|Business & Investing Books|Computer & Internet Books|Internet|E-commerce|Online Investing",3.5,136,196982,"Business & Investing",2
128390,"Business & Investing|Industries & Professions|Customer Service|Management & Leadership|Management|Books on CD|Business|General",4.5,130,61866,"Business & Investing",2
128665,"Mystery & Thrillers|Mystery|General|Police Procedurals|Authors, A-Z|( K )|Kellerman, Faye",4.5,40,31045,"Mystery & Thrillers",1
128744,"Business & Investing|General|Book Clubs|Business & Professional",4.5,74,224816,"Business & Investing",1
128781,"Mystery & Thrillers|Mystery|General|Authors, A-Z|( G )|George, Elizabeth",3,168,133960,"Mystery & Thrillers",1
128789,"Literature & Fiction|World Literature|United States|Classics|Twain, Mark|19th Century|Authors, A-Z|( T )|General|Paperback",3.5,105,764622,"Literature & Fiction",1
128790,"Children's Books|Baby-3|Guess How Much I Love You",4.5,209,922900,"Children's Books",1
129038,"Science Fiction & Fantasy|Science Fiction|General|Authors, A-Z|( G )|Gibson, William|Paperback|Literature & Fiction",4.5,40,70799,"Science Fiction & Fantasy",2
129097,"Literature & Fiction|Genre Fiction|Westerns|General|Mystery & Thrillers|Mystery|Women Sleuths|Police Procedurals|Thrillers|Suspense|Romance|Contemporary",4.5,52,11776,"Literature & Fiction",3
129115,"Business & Investing|Economics|Econometrics|General|New & Used Textbooks|Business & Finance|Home & Office|Business & Investing Books",3.5,43,190800,"Business & Investing",1
129168,"Children's Books|Animals|Apes & Monkeys|Fiction|Literature|Action & Adventure|Classics by Age|Ages 4-8|General|Humorous|Staff Favorites|Picture Books|Authors & Illustrators, A-Z|( R )|Rey, H.A.|Popular Characters|Book Characters|Curious George",4.5,50,25896,"Children's Books",1
129362,"Books on Tape|Health, Mind & Body|General|Nonfiction|Medicine|Veterinary Medicine|Outdoors & Nature|Nature Writing|Professional & Technical|Medical|Biographies & Memoirs",5,78,37407,"Books on Tape",7
129650,"Health, Mind & Body|Personal Health|Aging|General|Parenting & Families|Aging Parents",5,216,394056,"Health, Mind & Body",2
129784,"Books on Tape|Children's Books|General|Literature|Action & Adventure|People & Places|Multicultural Stories|Native North & South Americans|Teens|Literature & Fiction|Adventure & Thrillers|Adventure|Authors, A-Z|( P )|Paulsen, Gary",4,40,603999,"Books on Tape",4
129880,"Romance|General|Historical|England|Time Travel",4,102,5016,"Romance",1
129903,"Travel|General|Food & Lodging|Parks & Campgrounds|United States|States|Arizona|Nonfiction|Social Sciences|Sociology|Death|Categories|Travel Books",4.5,49,7705,"Travel",2
129907,"Bargain Books|Literature & Fiction|Fiction|Children's Books|Literature|Classics by Age|General|Amazon.com Outlet|Categories|Bargain Books Outlet",4.5,46,21338,"Bargain Books",3
129921,"Literature & Fiction|General|Contemporary",3.5,544,23212,"Literature & Fiction",1
129923,"Literature & Fiction|General|Contemporary|Authors, A-Z|( S )|Siddons, Anne Rivers|Book Clubs|Popular Fiction|Romance",3.5,33,14495,"Literature & Fiction",2
129959,"Children's Books|People & Places|Biographies|Political|History & Historical Fiction|Asia|Teens|Biographies & Memoirs|General|Historical|Historical Fiction",4.5,81,179501,"Children's Books",3
130042,"Mystery & Thrillers|Mystery|Series|Women Sleuths|Authors, A-Z|( E )|Evanovich, Janet|General|Hardcover",4.5,230,32604,"Mystery & Thrillers",1
130167,"Literature & Fiction|General|Classics|World Literature|British|Shakespeare|Authors, A-Z|( S )|Shakespeare, William|Paperback",4,49,254806,"Literature & Fiction",1
130201,"Literature & Fiction|Genre Fiction|Movie Tie-Ins|World Literature|United States|African American|McMillan, Terry|General|Contemporary",3.5,232,1387228,"Literature & Fiction",1
130215,"Science Fiction & Fantasy|Authors, A-Z|( J )|Jones, J.V.|Fantasy|Epic|General|Series",4.5,105,478052,"Science Fiction & Fantasy",1
130245,"Romance|Authors, A-Z|( Q )|Quinn, Julia|General|Historical|Regency",3.5,34,84407,"Romance",1
130501,"Science Fiction & Fantasy|Fantasy|General",2.5,66,115008,"Science Fiction & Fantasy",1
130542,"Science Fiction & Fantasy|Fantasy|General|Science Fiction|Authors, A-Z|( M )|McCaffrey, Anne|Paperback",4,56,40807,"Science Fiction & Fantasy",1
130544,"Biographies & Memoirs|General|Professionals & Academics|Scientists|Science|Astronomy|Aeronautics & Astronautics|History & Philosophy|History of Science|Mathematics|History|Technology|History of Technology",4,77,132374,"Biographies & Memoirs",3
130722,"Science Fiction & Fantasy|Authors, A-Z|( M )|McDevitt, Jack|Science Fiction|General",4,50,72283,"Science Fiction & Fantasy",1
130793,"Literature & Fiction|General|Contemporary|Authors, A-Z|( K )|Kingsolver, Barbara|Paperback|Large Print",4,1285,464159,"Literature & Fiction",1
130894,"Children's Books|Series|Historical|All-of-a-Kind Family|Authors & Illustrators, A-Z|( T )|Taylor, Sydney",5,68,892230,"Children's Books",1
131182,"Books on Tape|Literature & Fiction|General|Romance|Authors, A-Z|( D )|Deveraux, Jude|Contemporary",3.5,117,868349,"Books on Tape",3
131220,"Literature & Fiction|General|Contemporary|Literary|Oprah's Book Club®|1998|Book Clubs|Popular Fiction",4.5,1340,30185,"Literature & Fiction",1
131245,"Biographies & Memoirs|Arts & Literature|Composers & Musicians|General|Entertainment|Music|Musical Genres|Rap|Religion & Spirituality|Spirituality",5,52,275447,"Biographies & Memoirs",3
131307,"Nonfiction|Social Sciences|Sociology|General|True Accounts|Murder & Mayhem",4,62,128759,"Nonfiction",1
131334,"Literature & Fiction|General|Classics|World Literature|Russian",4.5,261,111998,"Literature & Fiction",1
131431,"Children's Books|Literature|Humorous|People & Places|Family Life|Multigenerational|Fiction",4.5,224,57562,"Children's Books",1
131461,"Books on Tape|Health, Mind & Body|General|Personal Growth|Subliminal & Hypnosis|Alternative Medicine|Healing|Self-Help|Religion & Spirituality|Spirituality|Personal Transformation",5,110,338569,"Books on Tape",3
131588,"Literature & Fiction|General|Contemporary|Mystery & Thrillers|Thrillers|Suspense",3.5,38,693522,"Literature & Fiction",2
131622,"Mystery & Thrillers|Mystery|General|Thrillers",3.5,35,528015,"Mystery & Thrillers",1
131827,"Books on Tape|Health, Mind & Body|Relaxation & Meditation|Religion & Spirituality|Christianity|General|Inspiration & Philosophy|Christian Living|Spirituality|Inspirational|Devotionals|Worship & Devotion|Meditations|Authors, A-Z|( L )|Lucado, Max",4.5,33,212274,"Books on Tape",3
131874,"Bargain Books|Literature & Fiction|Fiction|Mysteries & Thrillers|Mystery & Thrillers|Authors, A-Z|( E )|Evanovich, Janet|General|Hardcover|Amazon.com Outlet|Categories|Bargain Books Outlet",4,274,390705,"Bargain Books",3
131913,"Bargain Books|Business & Investing|Home & Garden|General|Nonfiction|Social Science|Parenting & Families|Amazon.com Outlet|Categories|Bargain Books Outlet",4,50,519624,"Bargain Books",5
132184,"Books on Tape|Literature & Fiction|General|Literary Classics|Unabridged|World Literature|United States|Classics|Hawthorne, Nathaniel|Authors, A-Z|( H )|19th Century",3.5,348,77538,"Books on Tape",2
132295,"Horror|Authors, A-Z|( H )|Hamilton, Laurell K.|Dark Fantasy|Vampires|Science Fiction & Fantasy|Fantasy|Contemporary|General|Series",4.5,88,263944,"Horror",2
132446,"Literature & Fiction|General|Literary|Genre Fiction|Historical|Book Clubs|Popular Fiction|History|Americas|United States|Civil War",4,38,182111,"Literature & Fiction",2
132585,"Biographies & Memoirs|Arts & Literature|Authors|General|Book Clubs|Memoirs",4.5,170,14893,"Biographies & Memoirs",1
132836,"Children's Books|Literature|Action & Adventure|Humorous|Series|Captain Underpants",5,46,30811,"Children's Books",1
132869,"Computers & Internet|Graphics & Illustration|Applications|Adobe|Premiere|Desktop Publishing|General",4,62,165086,"Computers & Internet",1
133210,"Health, Mind & Body|Psychology & Counseling|General|Social Psychology & Interactions|Parenting & Families|Family Relationships|Divorce",4,72,11362,"Health, Mind & Body",2
133259,"Romance|Historical|United States|General",5,52,608398,"Romance",1
133344,"History|Europe|England|General|London",4,37,36559,"History",1
133348,"Literature & Fiction|General|Contemporary|Book Clubs|Popular Fiction",4,34,400743,"Literature & Fiction",1
133568,"Religion & Spirituality|New Age|General|New Thought|Spirituality|Authors, A-Z|( Z )|Zukav, Gary|Personal Transformation",3.5,359,17869,"Religion & Spirituality",1
133693,"Literature & Fiction|General|Contemporary|Authors, A-Z|( S )|Self, Will",4,47,383698,"Literature & Fiction",1
133714,"Biographies & Memoirs|General|Specific Groups|Special Needs|Women",4,123,46863,"Biographies & Memoirs",1
133716,"Literature & Fiction|Genre Fiction|Movie Tie-Ins|General|Contemporary|Literary|Authors, A-Z|( M )|McCarthy, Cormac|Book Clubs|Popular Fiction",4,239,2206,"Literature & Fiction",1
133787,"Health, Mind & Body|Psychology & Counseling|General|Social Psychology & Interactions|Nonfiction|Social Sciences|Gender Studies|Parenting & Families|Parenting|Teenagers",4,72,83262,"Health, Mind & Body",3
134029,"Literature & Fiction|General|Literary|Genre Fiction|Historical|War",5,64,25708,"Literature & Fiction",1
134088,"Computers & Internet|Operating Systems|MacOS|Graphics & Illustration|Desktop Publishing|Macintosh|Hardware|Macs|General",4.5,49,269666,"Computers & Internet",1
134330,"Literature & Fiction|General|Contemporary|Literary",3,58,37301,"Literature & Fiction",1
134359,"Entertainment|Games|Gambling|General|Nonfiction|Social Sciences|Sociology",4.5,34,135161,"Entertainment",2
134409,"Literature & Fiction|Poetry|Epic|General|Single Authors|Continental European|World Literature|Mythology|Greek & Roman",4.5,76,8866,"Literature & Fiction",1
134658,"Children's Books|Literature|Classics by Age|General|Science Fiction, Fantasy, Mystery & Horror|Science Fiction, Fantasy, & Magic|People & Places|Family Life|Orphans & Foster Homes|Ages 9-12|Authors & Illustrators, A-Z|( D )|Dahl, Roald",4.5,257,301754,"Children's Books",1
134660,"Biographies & Memoirs|Leaders & Notable People|Political|Presidents & Heads of State|History|Americas|United States|20th Century|General|Books on CD|Historical|People, A-Z|( J )|Johnson, Lyndon",4.5,116,419421,"Biographies & Memoirs",3
134723,"Travel|Europe|Great Britain|General|Guidebooks|England|London|Guidebook Series|Eyewitness|Categories|Travel Books",4.5,51,161777,"Travel",1
134740,"Bargain Books|Humor, Comics & Pop Culture|Amazon.com Outlet|Categories|Bargain Books Outlet",3.5,35,121145,"Bargain Books",1
134785,"Bargain Books|Literature & Fiction|Fiction|Teens|History & Historical Fiction|Historical Fiction|Amazon.com Outlet|Categories|Bargain Books Outlet",4.5,128,327054,"Bargain Books",3
134878,"Business & Investing|General|Investing|Futures|Introduction|Home & Office|Business & Investing Books",4,54,70371,"Business & Investing",1
134998,"Biographies & Memoirs|Ethnic & National|General|Specific Groups|Women|Literature & Fiction|Genre Fiction|Movie Tie-Ins",3.5,233,126838,"Biographies & Memoirs",2
135034,"Literature & Fiction|General|Contemporary",4.5,127,56169,"Literature & Fiction",1
135036,"Literature & Fiction|General|Contemporary|Science Fiction & Fantasy|Authors, A-Z|( F )|Farmer, Philip Jose|Science Fiction|Series",4,58,63046,"Literature & Fiction",2
135087,"Books on Tape|Religion & Spirituality|Christianity|General|Inspiration & Philosophy|Biographies & Memoirs|Arts & Literature|Entertainers|New Age|Reincarnation|Spirituality|Inspirational|Personal Transformation",4,91,66582,"Books on Tape",3
135115,"Mystery & Thrillers|Thrillers|Psychological & Suspense|Suspense|Authors, A-Z|( C )|Clark, Mary Higgins|General|Paperback",4.5,53,26230,"Mystery & Thrillers",1
135149,"Literature & Fiction|Genre Fiction|Movie Tie-Ins|General|Classics|Science Fiction & Fantasy|Authors, A-Z|( T )|Tolkien, Christopher|Fantasy|Epic|Historical|Tolkien, J.R.R.|Paperback",4.5,966,377345,"Literature & Fiction",2
135163,"Children's Books|Animals|Dogs|Fiction|Staff Picks|Ages 4-8|General",4.5,57,16697,"Children's Books",1
135204,"Books on Tape|Literature & Fiction|General|Literary Classics|Poetry, Drama & Short Stories|Classics|Drama|Playwrights, A-Z|( S )|Shakespeare, William|Poetry|Poets, A-Z|Authors, A-Z",4.5,36,2339754,"Books on Tape",2
135392,"Literature & Fiction|General|Contemporary|Book Clubs|Popular Fiction",4.5,189,8610,"Literature & Fiction",1
135428,"Biographies & Memoirs|General|Sports|Biographies|Entertainment|Movies|Direction & Production|Mountaineering|Mountain Climbing",4,59,392772,"Biographies & Memoirs",3
135804,"Health, Mind & Body|Diets & Weight Loss|Diets|General|Weight Loss|Weight Maintenance|Medicine|Alternative & Holistic|Diet Therapy|Professional & Technical|Medical|Alternative Medicine|Exercise & Fitness|Injuries & Rehabilitation",4.5,41,56142,"Health, Mind & Body",3
136020,"Literature & Fiction|General|Classics|Literary|World Literature|Russian|Authors, A-Z|( T )|Tolstoy, Leo",4.5,249,134320,"Literature & Fiction",1
136038,"Science|Biological Sciences|Animals|Mammals|Travel|General|Essays & Travelogues|Outdoors & Nature|Nature Writing|Categories|Travel Books",4.5,51,24627,"Science",3
136182,"Children's Books|Literature|Science Fiction, Fantasy, Mystery & Horror|Mysteries, Espionage, & Detectives|Teens|Mysteries|Literature & Fiction|General",4.5,73,116787,"Children's Books",3
136378,"Computers & Internet|Operating Systems|Unix|General|O'Reilly|Unix & Linux|Linux",4,116,164976,"Computers & Internet",2
136379,"Children's Books|Literature|Science Fiction, Fantasy, Mystery & Horror|Spine-Chilling Horror|Series|Horror|Fear Street|Authors, A-Z|( S )|Stine, R. L.|Teens|Authors & Illustrators, A-Z",4,33,38159,"Children's Books",3
136385,"Science Fiction & Fantasy|Science Fiction|General",4,44,134622,"Science Fiction & Fantasy",1
136509,"Children's Books|History & Historical Fiction|Fiction|General|United States|Other|Literature|Action & Adventure|People & Places|Social Situations|Emotions & Feelings|Teens|Literature & Fiction|Adventure & Thrillers|Historical Fiction|Girls & Women|Authors, A-Z|( A )|Avi",4.5,292,11140,"Children's Books",3
136510,"Health, Mind & Body|Self-Help|General|Happiness|Personal Transformation|Psychology & Counseling|Physiological Aspects",4.5,35,250885,"Health, Mind & Body",1
136512,"Books on Tape|Nonfiction|General|Religion & Spirituality|Christianity|Women's Studies|Authors, A-Z|( J )|Jakes, T.D.|Christian Living|Women's Issues",4.5,37,870786,"Books on Tape",3
136518,"Biographies & Memoirs|Arts & Literature|Authors|Regional U.S.|West|History|Americas|Mexico|Nonfiction|Crime & Criminals|Gangs|Historical|United States|General",4.5,156,408376,"Biographies & Memoirs",3
136580,"Literature & Fiction|Genre Fiction|War|Mystery & Thrillers|Thrillers|Spy Stories & Tales of Intrigue",4.5,52,88631,"Literature & Fiction",2
136793,"Comics & Graphic Novels|Graphic Novels|Science Fiction|Publishers|Dark Horse|Manga|General|By Creator|Otomo, Katsuhiro|By Series|Akira",5,48,8444,"Comics & Graphic Novels",1
136874,"Literature & Fiction|World Literature|British|Classics|Collins, Wilkie|General|Mystery & Thrillers|Mystery|Authors, A-Z|( C )|( P )|Perry, Anne|Paperback|Book Clubs",4.5,88,632472,"Literature & Fiction",2
136978,"Books on Tape|Health, Mind & Body|General|Personal Health|Men's Health",4.5,194,1222197,"Books on Tape",2
137347,"Computers & Internet|Programming|Java|General",5,98,8698,"Computers & Internet",1
137521,"Books on Tape|Literature & Fiction|Unabridged|Mystery & Thrillers|Mystery|British Detectives|Thrillers|Suspense|Authors, A-Z|( F )|Francis, Dick|General",2.5,77,262775,"Books on Tape",3
137614,"Literature & Fiction|General|Literary|Authors, A-Z|( L )|Lightman, Alan",4.5,176,2419,"Literature & Fiction",1
137654,"Literature & Fiction|General|Contemporary|Romance|Authors, A-Z|( S )|Steel, Danielle|Paperback",4.5,33,372414,"Literature & Fiction",2
137655,"Biographies & Memoirs|Arts & Literature|Composers & Musicians|Rock|Entertainers",4.5,64,345147,"Biographies & Memoirs",1
137808,"Nonfiction|Social Sciences|Popular Culture|History|Americas|United States|20th Century|General|Current Events|Politics|Sociology",4,85,49764,"Nonfiction",2
137946,"Books on CD|Biographies & Memoirs|Historical|United States|General|Leaders & Notable People|Rich & Famous|Nonfiction",4.5,37,243370,"Books on CD",3
137992,"Children's Books|Literature|Action & Adventure|Science Fiction, Fantasy, Mystery & Horror|Science Fiction, Fantasy, & Magic|Science Fiction & Fantasy|Authors, A-Z|( D )|Duane, Diane|Teens|Literature & Fiction|Adventure & Thrillers|Fantasy|Science Fiction",4.5,46,39760,"Children's Books",4
138060,"History|Australia & Oceania|Polar Regions|Science|Earth Sciences|Geography|Sports|Winter Sports|Travel|Antarctica|Professional & Technical|Professional Science|Specialty Travel|Adventure|General|Categories|Travel Books|World|Expeditions & Discoveries",4.5,140,16783,"History",5
138211,"Science Fiction & Fantasy|Fantasy|General|Science Fiction|Authors, A-Z|( M )|McCaffrey, Anne|Paperback|Romance|Contemporary",4,73,39555,"Science Fiction & Fantasy",2
138217,"Cooking, Food & Wine|Baking|General",4,44,12680,"Cooking, Food & Wine",1
138234,"Home & Garden|Animal Care & Pets|General|Rabbits",5,54,29811,"Home & Garden",1
138530,"Computers & Internet|Web Development|HTML, Graphics, & Design|Adobe Photoshop|Graphics & Illustration|Applications|Adobe|PhotoDeluxe & Photoshop|Desktop Publishing|General",4,62,206910,"Computers & Internet",1
138721,"Literature & Fiction|General|Contemporary|Mystery & Thrillers|Thrillers|Suspense|World Literature|United States|African American|Dickey, Eric Jerome",4,134,170942,"Literature & Fiction",2
138879,"Biographies & Memoirs|Leaders & Notable People|Political|Professionals & Academics|Military & Spies|Specific Groups|Women|History|Asia|China|General|Military",4,45,109729,"Biographies & Memoirs",2
138881,"Books on Tape|Literature & Fiction|Unabridged|Mystery & Thrillers|Mystery|General|Thrillers|Suspense|Romance|Authors, A-Z|( R )|Roberts, Nora|Contemporary",4,146,594527,"Books on Tape",4
138919,"Literature & Fiction|General|Contemporary",3.5,82,640148,"Literature & Fiction",1
139200,"Computers & Internet|Digital Business & Culture|Future of Computing|History|Culture|Science|Mathematics|Technology|History of Technology|Networking|Networks, Protocols & API's|General|Home & Office|Computer & Internet Books|Internet",4.5,46,16581,"Computers & Internet",3
139356,"Literature & Fiction|Genre Fiction|Movie Tie-Ins|Mystery & Thrillers|Thrillers|General|Legal|Authors, A-Z|( G )|Grisham, John|Paperback",3.5,264,6902,"Literature & Fiction",2
139646,"Children's Books|People & Places|Royalty|Teens|Literature & Fiction|General|Girls & Women|Fiction|Authors, A-Z|( C )|Cabot, Meg",3.5,48,13325,"Children's Books",3
139805,"Literature & Fiction|General|Contemporary|Genre Fiction|Family Saga",4.5,33,287916,"Literature & Fiction",1
140102,"Literature & Fiction|General|Contemporary|Mystery & Thrillers|Thrillers|Technothrillers|Authors, A-Z|( C )|Crichton, Michael|Paperback",3.5,110,85328,"Literature & Fiction",2
140206,"Literature & Fiction|General|Contemporary",5,103,28365,"Literature & Fiction",1
140329,"Literature & Fiction|Drama|United States|Authors, A-Z|( W )|Williams, Tennessee",3.5,108,16072,"Literature & Fiction",1
140443,"Health, Mind & Body|Alternative Medicine|Healing",4,120,4106,"Health, Mind & Body",1
140446,"Science|Astronomy|Astrophysics & Space Science|Cosmology|Physics|Quantum Theory|Professional & Technical|Professional Science|Books on CD|Nonfiction",4,153,129900,"Science",4
140595,"Horror|Authors, A-Z|( B )|Brite, Poppy Z.|General",4.5,214,718009,"Horror",1
140596,"Science Fiction & Fantasy|Authors, A-Z|( G )|Golden, Christie|Science Fiction|General|Media|Star Trek|Voyager",4,48,139391,"Science Fiction & Fantasy",1
140699,"Business & Investing|General|Investing|Futures|Introduction|Home & Office|Business & Investing Books",3.5,47,71127,"Business & Investing",1
140727,"Business & Investing|Careers|General|Guides|Home & Office|Business & Investing Books",4,44,27168,"Business & Investing",1
140827,"Computers & Internet|Programming|Software Design|Object-Oriented Design|General|Databases|Languages & Tools|C#",3.5,34,247364,"Computers & Internet",1
140836,"Nonfiction|Social Sciences|Sociology|General|Urban|Urban Planning & Development|Engineering|Environmental|Planning & Management|Professional & Technical|Architecture|Urban & Land Use Planning",4.5,66,125425,"Nonfiction",3
140980,"Horror|Authors, A-Z|( K )|Ketchum, Jack|General|King, Stephen|Hardcover",4.5,65,685339,"Horror",1
141019,"Books on Tape|Health, Mind & Body|General|Diets & Weight Loss|Diets|Weight Loss|Weight Maintenance|Nutrition|The Zone",4.5,58,369539,"Books on Tape",2
141298,"Computers & Internet|Web Development|Internet Commerce|Web Site Design|Programming|Web Programming|Active Server Pages|General|Scripting & Programming",4,32,494784,"Computers & Internet",1
141372,"Health, Mind & Body|Self-Help|Success|Religion & Spirituality|Earth-Based Religions|Wicca|Witchcraft|New Age|General|Occult|Occultism|Authors, A-Z|( R )|Ravenwolf, Silver|Spirituality|Personal Transformation",3.5,46,194756,"Health, Mind & Body",2
141568,"Computers & Internet|Operating Systems|Unix|General|Digital Business & Culture|Project Management|Security|Linux|Home & Office|Computer & Internet Books|Internet",4.5,45,207020,"Computers & Internet",1
141571,"Biographies & Memoirs|General|Historical|Literature & Fiction|Authors, A-Z|( A )|Ackroyd, Peter|History|Europe|England|London|Germany",4,37,86398,"Biographies & Memoirs",3
141728,"History|Jewish|Holocaust|Europe|Germany|General|Military|World War II",3,176,246453,"History",1
141806,"Business & Investing|General|Management & Leadership|Leadership",4,44,90298,"Business & Investing",1
141967,"Literature & Fiction|General|Comic",4,81,540367,"Literature & Fiction",1
142008,"Children's Books|Baby-3|Bedtime & Dreaming|People & Places|Family Life|General|Parents|Fiction|Social Situations|Emotions & Feelings|Ages 4-8|Picture Books|Authors & Illustrators, A-Z|( M )|Munsch, Robert|Boxed Sets|All Children's Boxed Sets",4,498,648370,"Children's Books",1
142094,"Literature & Fiction|General|Contemporary",4.5,86,212918,"Literature & Fiction",1
142148,"Literature & Fiction|General|Literary|Women's Fiction|Domestic Life",4,61,9793,"Literature & Fiction",1
142207,"Science Fiction & Fantasy|Fantasy|Arthurian|Authors, A-Z|( P )|Paxson, Diana|Historical|( B )|Bradley, Marion Zimmer|General|Hardcover|Children's Books|Series|Fantasy & Adventure|Avalon",3.5,60,316123,"Science Fiction & Fantasy",2
142289,"Literature & Fiction|General|Contemporary",4.5,209,703535,"Literature & Fiction",1
