"from_name","to_name","connected","num_common_genre","from_salesrank","from_rating","from_reviews","to_salesrank","to_rating","to_reviews","from_degree","from_closeness","from_betweenness","from_transitivity","from_eigenvec_centrality","to_degree","to_closeness","to_betweenness","to_transitivity","to_eigenvec_centrality","same_community"
85390,299243,1,1,251011,4,345,139718,4.5,58,7,1.11287316028156e-06,1.15233193350429e-05,0.523809523809524,9.48335606982251e-08,NA,NA,NA,NA,NA,NA
85490,126277,1,0,11609,4,29,6320,4.5,33,7,1.05450971625253e-06,3.38456335008546e-07,0.523809523809524,7.35702826574127e-07,4,1.19803378694886e-06,0.000106813592518061,0.333333333333333,6.16334024302913e-07,0
85504,132184,1,5,893534,4,60,77538,3.5,348,2,1.02515210694387e-06,0,1,1.19819334715772e-05,3,1.27925659840553e-06,0.000193185581683808,0,1.18461422696348e-05,0
85504,289046,1,4,893534,4,60,961176,4.5,174,2,1.02515210694387e-06,0,1,1.19819334715772e-05,NA,NA,NA,NA,NA,NA
85540,93565,1,1,3192,5,49,130631,4.5,74,3,1.27468751035684e-06,3.62245075379133e-05,0.333333333333333,1.59839773258489e-05,2,1.10571888866406e-06,0,1,8.7619537633197e-08,0
85540,134029,1,1,3192,5,49,25708,5,64,3,1.27468751035684e-06,3.62245075379133e-05,0.333333333333333,1.59839773258489e-05,3,1.06721194082096e-06,0,1,1.34508264642091e-07,1
85561,161906,1,1,43410,3,58,868302,4,430,2,1.01763666097129e-06,0,1,1.84144685278136e-08,1,8.01138257235881e-07,0,NA,1.74578473885921e-12,0
85563,130597,1,0,77685,3.5,80,1060,4.5,680,4,9.81136666450817e-07,8.59447783261608e-05,0,5.46899416570295e-10,2,1.0551539522374e-06,7.16231486801358e-06,0,1.40642076421003e-08,0
85603,206800,1,2,5759,4.5,59,179322,4,26,1,1.0393400606351e-06,0,NA,1.9340396277843e-07,NA,NA,NA,NA,NA,NA
85603,218601,1,1,5759,4.5,59,157436,3.5,31,1,1.0393400606351e-06,0,NA,1.9340396277843e-07,2,1.05608553447961e-06,0,1,1.19552342881971e-08,0
85649,122110,1,2,49897,3.5,273,282758,3.5,39,4,1.03989775725251e-06,0.000157455941741602,0.166666666666667,2.43106536435494e-07,5,8.2566769682473e-07,4.2973289190081e-05,0.4,1.13658907104495e-12,0
85688,145418,1,0,1988733,4.5,93,1053186,4,112,2,0.5,0,1,1.22122462590381e-15,6,9.74938237662644e-07,3.11147823688001e-05,0.4,4.05942780078453e-09,0
85725,131861,1,0,155137,4,124,667832,3.5,28,2,1.01925681908293e-06,1.43248297420273e-05,0,3.00496100072762e-06,5,1.20737804576204e-06,2.63218864213453e-05,0.3,4.02156667520834e-06,0
85730,149182,1,1,2560,4.5,85,37352,3.5,38,4,9.72714388683052e-07,6.396144240168e-05,0.333333333333333,1.46783061620859e-08,6,1.22114584999689e-06,0.000255721536475882,0,1.1119572683763e-06,0
85771,145964,1,2,81053,4,2287,609,4,163,2,9.08106851484573e-07,8.70016446075362e-07,0,4.55957363170012e-09,3,1.31340633245729e-06,4.2973289190081e-05,0.333333333333333,0.0179504746686989,0
85817,192277,1,3,282838,4.5,198,448240,4.5,29,4,9.33386100760896e-07,4.10941900989193e-05,0.333333333333333,6.06539915148342e-11,4,1.05461759038864e-06,1.43248297420273e-05,0.5,1.66799513010964e-07,0
85830,85831,1,1,449399,3.5,39,126847,4,32,0,NA,0,NA,1.02750738949566e-15,4,1.02327123441302e-06,6.93684907015358e-05,0.166666666666667,1.9587706052019e-09,0
85830,102522,1,1,449399,3.5,39,23710,4,29,0,NA,0,NA,1.02750738949566e-15,4,8.93520901240922e-07,0.000108323627107386,0.166666666666667,1.3008062208393e-10,0
85877,85879,1,0,16587,4.5,42,206884,3,33,4,1.15364737152983e-06,3.75157300465176e-06,0.5,1.08340295083396e-07,4,6.68654800272811e-07,0,1,0,0
85877,85882,1,0,16587,4.5,42,802220,4,47,4,1.15364737152983e-06,3.75157300465176e-06,0.5,1.08340295083396e-07,5,1.08964628991783e-06,0.000115326839165958,0.3,3.26602010552289e-08,0
85879,85882,1,1,206884,3,33,802220,4,47,4,6.68654800272811e-07,0,1,0,5,1.08964628991783e-06,0.000115326839165958,0.3,3.26602010552289e-08,0
85996,86000,1,0,169049,3,81,180456,4,240,1,9.65984778011868e-07,0,NA,1.11084181737099e-06,2,1.10796940231699e-06,4.02847187318176e-05,0,2.73130148835647e-08,0
86000,104428,1,2,180456,4,240,487688,4.5,59,2,1.10796940231699e-06,4.02847187318176e-05,0,2.73130148835647e-08,4,1.21846312808728e-06,3.294728216411e-05,0.333333333333333,5.01380971808898e-05,0
86023,89059,1,1,8119,4.5,74,649315,4.5,49,3,1.16145097747714e-06,0.000766801744401257,0,1.19981857030885e-06,1,8.59525954245714e-07,0,NA,4.60887967163302e-11,0
86028,386550,1,1,24977,4.5,31,105695,4.5,38,7,9.94098039936895e-07,0.000352164688661376,0.0476190476190476,5.5410669987413e-09,NA,NA,NA,NA,NA,NA
86175,109079,1,1,61501,3.5,35,416058,2.5,36,5,0.00497512437810945,1.39170841764085e-08,0.7,0,2,8.52426987497453e-07,1.43248297420273e-05,0,1.00110934259552e-11,0
86175,247158,1,3,61501,3.5,35,29098,4,146,5,0.00497512437810945,1.39170841764085e-08,0.7,0,3,0.0769230769230769,0,1,0,0
86233,198852,1,1,870201,5,51,16867,5,42,3,6.31262120232708e-07,3.00009000210004e-10,0.666666666666667,1.18723146074046e-16,5,8.55210326151562e-07,1.43353451878986e-05,0.1,6.73071452217849e-11,0
86262,86264,1,1,1446490,4.5,26,11788,5,28,5,0.0303030303030303,1.45971045768846e-08,0.1,3.11932627890893e-16,2,0.142857142857143,6.00018000420009e-10,0,1.4153307644262e-15,0
86262,209992,1,1,1446490,4.5,26,381751,4.5,71,5,0.0303030303030303,1.45971045768846e-08,0.1,3.11932627890893e-16,0,NA,0,NA,1.02750738949566e-15,0
86264,209992,1,1,11788,5,28,381751,4.5,71,2,0.142857142857143,6.00018000420009e-10,0,1.4153307644262e-15,0,NA,0,NA,1.02750738949566e-15,0
86291,169184,1,1,104113,4.5,25,1364190,4,34,2,0.166666666666667,8.00024000560012e-10,0,1.34653232504052e-15,0,NA,0,NA,1.02750738949566e-15,0
86485,86581,1,1,123298,4.5,97,15303,4,35,2,1.10942478543725e-06,0,1,1.23104400587925e-07,4,1.09591082792775e-06,3.50834274015375e-05,0.5,6.44100310314328e-05,0
86581,91083,1,1,15303,4,35,220153,4.5,28,4,1.09591082792775e-06,3.50834274015375e-05,0.5,6.44100310314328e-05,1,8.54958072856107e-07,0,NA,5.77357532274327e-12,0
86820,179707,1,0,1295511,4.5,88,295084,4.5,30,3,0.333333333333333,4.00012000280006e-10,0.333333333333333,1.84819532031342e-15,2,1.33452907138129e-06,2.86492594720543e-05,0,1.64448562744057e-05,0
86886,117979,1,1,2187900,4.5,56,208255,4.5,636,2,9.38990059851226e-07,0,1,8.80127009493343e-10,0,NA,0,NA,1.02750738949566e-15,0
86886,168340,1,1,2187900,4.5,56,10138,4.5,258,2,9.38990059851226e-07,0,1,8.80127009493343e-10,NA,NA,NA,NA,NA,NA
86910,230041,1,2,499643,4,318,245018,4,254,2,9.75883003338496e-07,7.16201485901337e-05,0,4.2586878544843e-09,3,1.22254470234704e-06,0.000420328683083528,0,0.00157505588335539,0
86993,113814,1,1,12024,3,1176,543730,3.5,147,3,0.142857142857143,1.20003600084002e-09,0.333333333333333,1.59748039353497e-15,8,8.73727961304336e-07,0.000158428707195788,0.0714285714285714,3.61376233239893e-09,0
87158,300327,1,2,214719,4,30,1051508,3,168,7,1.04371495727031e-06,9.32907352476051e-05,0.238095238095238,8.80562840143231e-08,NA,NA,NA,NA,NA,NA
87209,223038,1,1,409694,3.5,39,208321,4.5,30,2,1.15127129132344e-06,4.11202191712679e-05,0,1.46945400115386e-07,3,1.0549413452612e-06,5.72969188961075e-05,0.333333333333333,1.6579237426716e-07,0
87209,275329,1,3,409694,3.5,39,131565,4.5,62,2,1.15127129132344e-06,4.11202191712679e-05,0,1.46945400115386e-07,NA,NA,NA,NA,NA,NA
87240,322366,1,1,373145,4,28,65225,4.5,38,4,1.23874292368105e-06,6.44810073255063e-05,0,9.10115588327776e-06,NA,NA,NA,NA,NA,NA
87268,91190,1,1,171259,5,25,230150,4.5,59,NA,NA,NA,NA,NA,4,1.17742776775002e-06,3.93991818683675e-06,0.5,0.000266214525282713,NA
87676,126014,1,3,403304,2.5,77,492535,4,51,5,6.68153084562122e-07,4.07720640356704e-05,0.6,7.09565284476644e-16,4,1.02868487781795e-06,0.000104876160508652,0,1.40418005392702e-07,0
87676,143390,1,1,403304,2.5,77,293493,4.5,25,5,6.68153084562122e-07,4.07720640356704e-05,0.6,7.09565284476644e-16,6,1.25735869174343e-06,0.000188514202676193,0.466666666666667,1.43683096720539e-05,0
87676,143392,1,3,403304,2.5,77,467013,4.5,76,5,6.68153084562122e-07,4.07720640356704e-05,0.6,7.09565284476644e-16,3,9.69081456141796e-07,0,1,1.33665714830714e-09,0
87676,171781,1,1,403304,2.5,77,721631,4.5,58,5,6.68153084562122e-07,4.07720640356704e-05,0.6,7.09565284476644e-16,3,1.16295026526896e-06,6.86494465266293e-05,0,7.70494153134378e-07,0
87676,230658,1,0,403304,2.5,77,194051,3.5,59,5,6.68153084562122e-07,4.07720640356704e-05,0.6,7.09565284476644e-16,2,9.44479705020098e-07,0.000118243752373308,0,2.52832436447344e-09,0
87721,87722,1,1,41741,4.5,98,568902,4.5,35,1,1.13145082544995e-06,0,NA,9.29997270557858e-07,2,9.73227485112053e-07,3.79462796672021e-05,0,1.48321448384919e-09,0
87722,159606,1,0,568902,4.5,35,1563,4.5,115,2,9.73227485112053e-07,3.79462796672021e-05,0,1.48321448384919e-09,3,9.58326225747159e-07,0,1,3.08686001787463e-09,0
87743,149773,1,0,39367,2.5,74,1200959,4.5,26,2,1.19258024276163e-06,3.85381396661902e-05,0,8.41047718211474e-07,3,7.58900959630263e-07,2.86492594720543e-05,0.333333333333333,6.80222042740298e-14,0
87743,299301,1,0,39367,2.5,74,52679,3.5,135,2,1.19258024276163e-06,3.85381396661902e-05,0,8.41047718211474e-07,NA,NA,NA,NA,NA,NA
87799,341629,1,1,33396,4.5,68,65217,4,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87869,103829,1,2,395136,4.5,89,576084,5,136,3,9.65954918883936e-07,1.31484031752135e-06,0.333333333333333,4.89197048536258e-09,7,1.04202486271322e-06,5.72966188871073e-05,0.285714285714286,9.97845126759929e-09,0
87869,109524,1,1,395136,4.5,89,14000,4.5,129,3,9.65954918883936e-07,1.31484031752135e-06,0.333333333333333,4.89197048536258e-09,1,7.92624156647897e-07,0,NA,1.09394635487444e-12,0
87869,178596,1,4,395136,4.5,89,199707,4.5,90,3,9.65954918883936e-07,1.31484031752135e-06,0.333333333333333,4.89197048536258e-09,0,NA,0,NA,1.02750738949566e-15,0
87962,177426,1,0,170399,3.5,31,87824,4,101,0,NA,0,NA,1.02750738949566e-15,3,0.333333333333333,1.00003000070001e-10,0.666666666666667,1.37730614765825e-15,0
88042,88044,1,1,716481,4.5,25,174338,4.5,53,1,1.13452132843371e-06,0,NA,5.78794569445413e-05,2,1.31927861845143e-06,0,1,2.41552988267765e-05,0
88042,88046,1,1,716481,4.5,25,524095,4,32,1,1.13452132843371e-06,0,NA,5.78794569445413e-05,4,1.0328103181882e-06,4.30702303069929e-05,0,4.96451220579848e-05,0
88099,199234,1,3,269794,4,299,169777,4,46,4,1.19224184387355e-06,0.000138611619813859,0.333333333333333,1.33764931541673e-06,2,1.06714474751355e-06,0,1,1.20898279856384e-07,0
88171,92828,1,1,249799,4,47,480017,4.5,54,2,0.166666666666667,8.00024000560012e-10,0,1.34639439106376e-15,2,0.5,0,1,1.22128837649979e-15,0
88207,120511,1,0,160688,3,78,54637,4.5,27,2,1.03621037142961e-06,5.32670489534108e-06,0,2.75304247669402e-06,0,NA,0,NA,1.02750738949566e-15,0
88257,111704,1,1,32524,4.5,202,125748,3.5,35,7,9.8291303971755e-07,0.000145490157942647,0.0952380952380952,1.11571080691932e-08,3,0.0357142857142857,1.70005100119003e-09,0.333333333333333,1.05889383419132e-15,0
88257,251068,1,1,32524,4.5,202,37844,4,49,7,9.8291303971755e-07,0.000145490157942647,0.0952380952380952,1.11571080691932e-08,3,0.0454545454545455,2.80008400196004e-09,0.333333333333333,1.42402039148186e-15,0
88257,253878,1,1,32524,4.5,202,384272,4,25,7,9.8291303971755e-07,0.000145490157942647,0.0952380952380952,1.11571080691932e-08,2,0.0588235294117647,0,1,9.16782001884799e-16,0
88272,292555,1,1,2423,5,53,440224,4.5,38,4,1.19227311638732e-06,0.000124739673562688,0,2.72394958409635e-06,NA,NA,NA,NA,NA,NA
88272,358417,1,1,2423,5,53,472423,1.5,25,4,1.19227311638732e-06,0.000124739673562688,0,2.72394958409635e-06,NA,NA,NA,NA,NA,NA
88278,107411,1,3,822287,4.5,28,18928,4.5,41,4,1.391120477989e-06,0.000355470168893701,0.166666666666667,0.000105284260679803,3,8.05687509265406e-07,7.16231486801358e-06,0.666666666666667,1.04192541453892e-11,0
88492,320186,1,1,694,4.5,132,7275,4.5,35,3,1.25524378089469e-06,0.000307330238392253,0.333333333333333,6.42337388543015e-06,NA,NA,NA,NA,NA,NA
88611,109772,1,1,6137,5,104,97675,4,30,2,9.06259260836822e-07,1.43248297420273e-05,0,5.21117110823636e-10,5,1.16489020909779e-06,5.43351904689154e-05,0.2,2.53701457378462e-07,0
88618,146295,1,0,528617,4,39,63245,3.5,232,5,8.72453417530904e-07,0.000198212343952291,0.1,1.15970830932208e-11,2,5.91918769803382e-07,0,1,0,0
88773,99981,1,0,137822,4.5,34,668693,4,290,4,1.07415077639618e-06,4.07923264818515e-05,0.166666666666667,8.37161100924234e-08,0,NA,0,NA,1.02750738949566e-15,0
88777,91111,1,2,475910,3.5,30,224439,4.5,39,3,1.00423687537722e-06,1.19920282252043e-07,0.333333333333333,1.9954296653571e-08,4,8.92420494258167e-07,0.00352088054088278,0.166666666666667,1.89619975506411e-11,0
88777,91114,1,2,475910,3.5,30,645460,3.5,103,3,1.00423687537722e-06,1.19920282252043e-07,0.333333333333333,1.9954296653571e-08,1,9.06617491733915e-07,0,NA,9.42217741025052e-11,0
88880,375895,1,1,6511,4.5,125,679151,4,973,3,9.70128765191004e-07,1.61152436343121e-07,0.333333333333333,1.52812139026215e-06,NA,NA,NA,NA,NA,NA
88936,239270,1,1,7606,4.5,45,19266,4.5,57,2,7.69383462256356e-07,0,1,4.23174012841172e-12,1,1.11232973012656e-06,0,NA,1.01696782295627e-07,0
88936,273718,1,1,7606,4.5,45,16470,4.5,83,2,7.69383462256356e-07,0,1,4.23174012841172e-12,NA,NA,NA,NA,NA,NA
88959,291442,1,2,113608,4.5,246,211552,3,32,3,8.66579662068595e-07,0,1,4.7630708327823e-11,NA,NA,NA,NA,NA,NA
89000,106613,1,1,23,4,437,1005,4.5,43,2,7.30204165084558e-07,0,1,1.33291301641088e-14,2,1.08124239075668e-06,1.43248297420273e-05,0,6.1973038882672e-05,0
89156,89800,1,1,332373,3.5,79,283452,4,45,6,9.65720775357896e-07,0.000100268008020187,0.266666666666667,1.7335391139906e-09,3,1.06068046894805e-06,0.000270707817260621,0,1.98751935873641e-07,0
89156,115858,1,1,332373,3.5,79,172493,4,253,6,9.65720775357896e-07,0.000100268008020187,0.266666666666667,1.7335391139906e-09,3,8.88329044184598e-07,0,1,9.58576877452003e-11,0
89215,248611,1,1,398551,4.5,26,67739,3.5,58,3,1.02958724876784e-06,3.56559121841208e-06,0,1.15766658435838e-08,2,9.88488067960532e-07,3.15702364046091e-07,0,1.12485711715598e-09,0
89377,136244,1,1,412441,4,38,172246,4.5,75,3,9.95127854026685e-07,1.69168105850753e-05,0.333333333333333,2.35008027930891e-09,2,1.18090802379766e-06,7.18004349790677e-05,0,1.452628084452e-06,0
89409,90421,1,1,685095,2,31,99988,5,26,4,1.32872178293204e-06,3.56251668719793e-09,0.833333333333333,5.2394014909417e-05,1,8.26960910384727e-07,0,NA,2.55338879019635e-11,0
89409,90423,1,2,685095,2,31,13722,4.5,25,4,1.32872178293204e-06,3.56251668719793e-09,0.833333333333333,5.2394014909417e-05,3,1.04797745590897e-06,1.25064912007052e-05,0.333333333333333,6.98602530993659e-07,0
89439,91159,1,1,10895,4,195,67881,4.5,33,5,1.21672263590792e-06,0.000266842791220744,0.4,2.59464268716156e-05,5,9.36507594608339e-07,2.46674066839337e-09,0.6,3.8749949202597e-10,0
89588,99628,1,0,6804,4.5,165,34540,4.5,32,4,8.00158111242782e-07,4.28218877836495e-05,0,4.46690742980411e-13,2,9.47939180222197e-07,1.43248297420273e-05,0,2.21022571545287e-10,0
89588,141829,1,0,6804,4.5,165,14337,3.5,44,4,8.00158111242782e-07,4.28218877836495e-05,0,4.46690742980411e-13,1,8.35876487546694e-07,0,NA,2.61208015710437e-10,0
89588,284610,1,0,6804,4.5,165,61261,3,31,4,8.00158111242782e-07,4.28218877836495e-05,0,4.46690742980411e-13,NA,NA,NA,NA,NA,NA
89588,323234,1,1,6804,4.5,165,230197,4,47,4,8.00158111242782e-07,4.28218877836495e-05,0,4.46690742980411e-13,NA,NA,NA,NA,NA,NA
89592,89593,1,1,57908,4.5,38,107203,4,30,5,0.142857142857143,1.33337333426669e-10,0.8,0,3,9.55531476162356e-07,5.72969188961075e-05,0.333333333333333,5.25280201236446e-10,0
89592,342121,1,1,57908,4.5,38,1011781,4,27,5,0.142857142857143,1.33337333426669e-10,0.8,0,NA,NA,NA,NA,NA,NA
89631,176117,1,0,33708,3.5,31,31981,4.5,168,2,9.48795409348291e-07,0,1,9.8527860478979e-09,2,1.07954287836359e-06,1.43248297420273e-05,0,2.42904483119016e-07,0
89669,89674,1,1,201896,2.5,39,464420,4.5,38,2,0.25,0,1,7.47788192775623e-16,4,1.13172613133003e-06,7.06491576372877e-05,0.333333333333333,9.48000328198669e-08,0
89669,265099,1,2,201896,2.5,39,14520,4.5,146,2,0.25,0,1,7.47788192775623e-16,NA,NA,NA,NA,NA,NA
89747,161986,1,2,88920,4,32,360143,4.5,39,5,1.04622428119161e-06,1.52382254109609e-05,0.3,4.02451033360559e-09,4,1.34557809398863e-06,0.000842452159563852,0.166666666666667,0.000135396997782971,0
89800,278334,1,0,283452,4,45,308673,3.5,230,3,1.06068046894805e-06,0.000270707817260621,0,1.98751935873641e-07,NA,NA,NA,NA,NA,NA
89800,312085,1,0,283452,4,45,547041,4,167,3,1.06068046894805e-06,0.000270707817260621,0,1.98751935873641e-07,NA,NA,NA,NA,NA,NA
89814,117750,1,1,165249,3,162,14613,4.5,25,3,0.142857142857143,8.00024000560012e-10,0.333333333333333,1.23014177552788e-15,3,9.01176937079826e-07,0,1,7.81030128894408e-11,0
89881,128577,1,1,113224,4.5,30,1094,4,82,3,9.65895206165502e-07,6.4261759878784e-05,0,1.21244591985527e-06,2,0.5,0,1,1.22131106749351e-15,0
90020,183035,1,2,71522,4.5,176,991016,4.5,39,2,1.02180219340059e-06,6.08882291816051e-05,0,6.32094555406169e-08,3,1.07375632174034e-06,8.59429782721596e-05,0.333333333333333,9.48484654035104e-08,0
90020,275151,1,1,71522,4.5,176,74025,4,50,2,1.02180219340059e-06,6.08882291816051e-05,0,6.32094555406169e-08,NA,NA,NA,NA,NA,NA
90020,293177,1,4,71522,4.5,176,4233,4,96,2,1.02180219340059e-06,6.08882291816051e-05,0,6.32094555406169e-08,NA,NA,NA,NA,NA,NA
90020,307372,1,1,71522,4.5,176,178986,4.5,45,2,1.02180219340059e-06,6.08882291816051e-05,0,6.32094555406169e-08,NA,NA,NA,NA,NA,NA
90040,277474,1,1,270113,3.5,30,20196,4,38,2,0.5,0,1,1.22157115010068e-15,NA,NA,NA,NA,NA,NA
90240,194620,1,1,268929,3,31,812691,4,120,3,8.94517591135688e-07,1.00003000070001e-10,0.666666666666667,7.64340947062414e-11,3,1.49093511450382e-06,0.00194485535358997,0,0.0015416088232317,0
90302,130446,1,1,433706,4,64,193032,3.5,46,2,7.2488456213348e-07,0,1,1.28006162163957e-14,2,1.25980918930019e-06,7.23914691843548e-06,0,1.5987446493365e-05,0
90421,115615,1,1,99988,5,26,220666,4,37,1,8.26960910384727e-07,0,NA,2.55338879019635e-11,4,1.016387211003e-06,7.16231486801358e-06,0.666666666666667,4.59134921770279e-09,0
90546,171451,1,6,506179,4,25,91366,3,115,1,7.83164470020856e-07,0,NA,6.87908320017708e-12,4,9.87306204133456e-07,2.86492594720543e-05,0.5,3.06483547229613e-09,0
90546,256725,1,1,506179,4,25,166303,4,50,1,7.83164470020856e-07,0,NA,6.87908320017708e-12,NA,NA,NA,NA,NA,NA
90546,260482,1,2,506179,4,25,127696,4.5,572,1,7.83164470020856e-07,0,NA,6.87908320017708e-12,3,9.15672932616545e-07,4.51953836590998e-05,0.333333333333333,3.7180542099712e-10,0
90559,145531,1,0,68973,4.5,191,116608,4.5,39,2,7.81557738359479e-07,0,1,5.13446569274054e-12,3,1.33631420488637e-06,0.000197880841095772,0,0.0127474656974251,0
90602,90603,1,2,42334,4.5,34,309585,4,70,0,NA,0,NA,1.02750738949566e-15,3,8.87157945164767e-07,4.71698530828992e-06,0,6.51272640614874e-09,0
90602,123436,1,2,42334,4.5,34,3122,5,87,0,NA,0,NA,1.02750738949566e-15,1,1.00626804364386e-06,0,NA,4.82575710568799e-08,0
90603,195736,1,2,309585,4,70,16381,4,293,3,8.87157945164767e-07,4.71698530828992e-06,0,6.51272640614874e-09,2,1.1601372210305e-06,3.55883083118298e-05,0,1.09186459742538e-06,0
90603,195738,1,1,309585,4,70,175874,4.5,111,3,8.87157945164767e-07,4.71698530828992e-06,0,6.51272640614874e-09,NA,NA,NA,NA,NA,NA
90603,254407,1,1,309585,4,70,61207,4.5,25,3,8.87157945164767e-07,4.71698530828992e-06,0,6.51272640614874e-09,5,8.03857874712319e-07,8.36691767252346e-10,0.6,5.61946534016129e-12,0
90677,181826,1,1,1391712,5,54,5609,4.5,25,2,9.04115806385408e-07,7.16201485901337e-05,0,2.69664576990024e-10,3,0.1,4.00012000280006e-10,0.333333333333333,1.1406897190125e-15,0
90853,211886,1,1,51045,4,497,86982,4.5,28,1,9.1648443901071e-07,0,NA,1.18001051453312e-08,2,1.17229033880363e-06,8.59429782721596e-05,0,1.05261698229891e-06,0
91083,158381,1,1,220153,4.5,28,39635,4.5,139,1,8.54958072856107e-07,0,NA,5.77357532274327e-12,3,1.00356063312633e-06,3.34095090437064e-07,0.333333333333333,1.39176401188139e-08,0
91137,150867,1,1,494732,3,29,226035,4,105,2,1.02849549621822e-06,1.43248297420273e-05,0,3.28522327666245e-08,4,1.42324240237625e-06,0.000119347565059522,0.333333333333333,0.000305409777798548,0
91159,139206,1,1,67881,4.5,33,4532,5,31,5,9.36507594608339e-07,2.46674066839337e-09,0.6,3.8749949202597e-10,2,9.84967427127185e-07,0.000100265407942185,0,2.5931320023281e-06,0
91161,117722,1,1,346956,3,112,46755,4,60,2,8.36652053144138e-07,0,1,2.38965234849027e-12,2,1.12293814519815e-06,1.61760800054203e-05,0,1.07686399556166e-06,0
91161,126032,1,1,346956,3,112,67309,4,62,2,8.36652053144138e-07,0,1,2.38965234849027e-12,4,1.0122707459828e-06,1.77525522638039e-05,0.333333333333333,1.0053636287002e-08,0
91210,91734,1,0,51434,3,33,26299,4,32,1,8.73209157169789e-07,0,NA,3.25045460266475e-11,4,7.27517702324492e-07,2.86492594720543e-05,0.333333333333333,3.65906815671976e-13,0
91210,150190,1,0,51434,3,33,430685,4.5,123,1,8.73209157169789e-07,0,NA,3.25045460266475e-11,1,0.142857142857143,0,NA,3.60533526153917e-16,0
91210,278641,1,1,51434,3,33,355977,4.5,654,1,8.73209157169789e-07,0,NA,3.25045460266475e-11,NA,NA,NA,NA,NA,NA
91226,298612,1,1,327338,4.5,30,492562,4.5,85,3,9.84853931389166e-07,4.48222393410276e-05,0.333333333333333,1.45297904236781e-09,NA,NA,NA,NA,NA,NA
91241,335323,1,0,138192,3.5,51,681922,3.5,35,7,1.10160912044223e-06,6.24984663757911e-05,0.380952380952381,6.44684586033721e-07,NA,NA,NA,NA,NA,NA
91355,95090,1,1,285138,3.5,25,313767,4.5,78,2,7.13776383851809e-07,0,1,6.18229886540115e-15,3,6.5241232720044e-07,1.45671036768635e-09,0.333333333333333,0,0
91438,91439,1,3,3416,4.5,123,386164,4.5,32,2,1.03231667346275e-06,0,1,8.99792386085324e-10,0,NA,0,NA,1.02750738949566e-15,0
91500,93107,1,1,28249,4,32,5216,4,291,8,1.27962491634452e-06,0.000522826809042936,0.178571428571429,9.5830403621621e-06,3,1.31395339670093e-06,5.39593151182915e-05,0,1.10746747917465e-05,0
91500,189538,1,1,28249,4,32,36126,4.5,55,8,1.27962491634452e-06,0.000522826809042936,0.178571428571429,9.5830403621621e-06,2,0.25,0,1,1.03046067173316e-15,0
91519,118660,1,1,126293,4,26,262210,3,223,1,1,0,NA,8.81055673355897e-16,0,NA,0,NA,1.02750738949566e-15,0
91552,145503,1,1,3868,4,96,283794,4.5,190,3,0.142857142857143,1.00003000070001e-10,0.666666666666667,6.93542495425937e-16,0,NA,0,NA,1.02750738949566e-15,0
91552,353522,1,2,3868,4,96,134457,3.5,45,3,0.142857142857143,1.00003000070001e-10,0.666666666666667,6.93542495425937e-16,NA,NA,NA,NA,NA,NA
91621,133309,1,1,11943,4,32,204384,3.5,170,3,9.84210313933564e-07,1.57226217296578e-06,0.666666666666667,1.36393717833809e-09,4,8.97778089007515e-07,7.16221486501351e-06,0.666666666666667,9.42437434753817e-12,0
91638,122712,1,1,294277,2.5,45,292675,4.5,92,3,1.12902497403243e-06,4.01984407629698e-05,0.333333333333333,8.57122818889377e-07,2,0.0277777777777778,0,1,0,0
91638,140497,1,1,294277,2.5,45,484763,4.5,41,3,1.12902497403243e-06,4.01984407629698e-05,0.333333333333333,8.57122818889377e-07,3,1.09258213213033e-06,8.3064964292332e-05,0,2.27436860805273e-08,0
91794,91797,1,2,133407,4.5,45,728812,4,299,1,1,0,NA,8.81035252959902e-16,2,1.15820233099801e-06,0,1,6.52170336805681e-07,0
91848,159488,1,2,134399,4,72,122532,4.5,30,2,0.25,4.00012000280006e-10,0,1.48312343670081e-15,1,1.13574284964695e-06,0,NA,1.07574203434814e-06,0
91945,361457,1,2,12054,4.5,88,462083,4,115,2,0.0555555555555556,1.60004800112002e-09,0,5.50057314524533e-16,NA,NA,NA,NA,NA,NA
92021,97030,1,4,919387,4.5,296,417483,3.5,216,1,0.0909090909090909,0,NA,4.69642869662444e-16,1,1.04517890327287e-06,0,NA,1.41328190935019e-08,0
92120,102153,1,1,58754,3.5,34,1092850,3,29,1,9.26378822239021e-07,0,NA,3.29856686641411e-09,2,8.94516790974683e-07,0,1,7.09815135328035e-11,0
92120,106507,1,1,58754,3.5,34,131897,4,25,1,9.26378822239021e-07,0,NA,3.29856686641411e-09,3,8.01156228669215e-07,7.16231486801358e-06,0.666666666666667,3.97014949986409e-12,0
92120,348454,1,3,58754,3.5,34,250673,4.5,311,1,9.26378822239021e-07,0,NA,3.29856686641411e-09,NA,NA,NA,NA,NA,NA
92227,181043,1,0,136828,5,25,1586,4,65,2,6.45351148466904e-07,0,1,6.37945783837962e-16,4,9.12453715785267e-07,0.000786505364531285,0.333333333333333,1.23324185221765e-10,0
92229,92235,1,1,260847,4.5,48,357714,4,1133,0,NA,0,NA,1.02750738949566e-15,3,8.16897358480702e-07,2.86492594720543e-05,0.333333333333333,3.52024125681818e-13,0
