"vertex_name","degree","closeness","betweenness","transitivity","eigenvec_centrality","pagerank","community_membership"
98247,1,8.20949986905848e-07,0,NA,5.51209686302868e-13,4.91089146295472e-06,407
98269,2,1.20717545088003e-06,1.45268358021687e-05,0,2.8968461633125e-06,8.91016004920297e-06,953
98285,6,4.88116320071538e-07,6.66686667133343e-10,0.533333333333333,8.23177360617432e-16,1.34295856485206e-05,253
98317,5,1.0626800578523e-06,5.81049431366731e-05,0.4,1.66216373399959e-08,1.61980192772203e-05,280
98343,9,9.97644561191028e-07,0.000805848994923536,0.194444444444444,1.62963897925821e-10,2.52933672103634e-05,1099
98355,7,1.04874570014263e-06,0.000130287951890938,0.142857142857143,1.27402818205638e-08,2.13307550475904e-05,341
98377,3,1.28483509141602e-06,0.00110648058352351,0.333333333333333,1.38520267709683e-05,1.07865388848135e-05,11
98411,3,1.11084450842909e-06,4.35793073705053e-05,0.333333333333333,2.38104891884921e-09,1.1756730142655e-05,100
98501,5,9.22086460359042e-07,5.00015000350007e-10,0.5,7.1054605490007e-11,1.4790717701648e-05,280
98511,7,7.69101796775618e-07,0.000145252957559676,0.380952380952381,2.76677921067867e-11,1.84784084741182e-05,515
98520,4,0.125,1.20003600084002e-09,0.333333333333333,0,1.59986636166752e-05,3742
98536,2,8.7527352297593e-07,0,1,6.69210339589523e-12,6.81600157356959e-06,2
98562,6,1.17869624408442e-06,5.66381747191124e-05,0.333333333333333,1.7161072762029e-07,1.41771555266494e-05,19
98637,5,9.72676543224287e-07,0.000955249394599622,0.2,4.62115593374999e-11,1.53272531611993e-05,1472
98639,4,9.15440738943764e-07,2.34815065514385e-05,0.333333333333333,5.10755443370758e-12,1.22308564854283e-05,1472
98640,2,9.13475591932184e-07,0.000849164132406998,0,4.60884791277401e-12,6.71751927999871e-06,1472
98690,2,0.142857142857143,6.00018000420009e-10,0,0,1.30135294229178e-05,3749
98891,3,0.142857142857143,3.00009000210004e-10,0.666666666666667,0,1.15924719669837e-05,2194
98906,3,1.11801922769468e-06,5.03858450326321e-05,0.333333333333333,8.33977726303943e-09,1.10862719115822e-05,37
98915,4,1.32271807983662e-06,5.76905887293313e-06,0.333333333333333,0.092286024290598,1.15312333851063e-05,299
98955,3,1.0324371090935e-06,2.90532715923371e-05,0.333333333333333,3.47051995057871e-08,1.07306256551748e-05,600
98996,2,1.06982536170795e-06,7.77584317994169e-06,0,9.1318661377678e-05,7.36421608160734e-06,646
98998,4,9.3084041858032e-07,2.55007650178504e-09,0.5,2.54059915305562e-07,1.04782703441907e-05,728
99022,2,8.14167822784975e-07,1.45268358021687e-05,0,2.55593540783451e-12,1.12734225299411e-05,602
99037,2,0.25,4.00012000280006e-10,0,0,1.37385940080731e-05,3765
99081,4,8.21206171200135e-07,1.62590280083124e-05,0,8.76017111379e-13,1.24696498048716e-05,3
99140,5,9.10189756360406e-07,7.14054016052116e-05,0,7.28193338024434e-08,1.84394830975349e-05,1102
99241,4,9.09711994279731e-07,0.000106957441690091,0.166666666666667,5.45609377981132e-11,1.54588760602758e-05,206
99268,4,9.5848605211097e-07,2.90534715983373e-05,0.166666666666667,1.16411848630598e-10,1.70468361395356e-05,100
99269,4,1.0302003224527e-06,5.81049431366731e-05,0.333333333333333,1.36745727121796e-09,1.4492829355298e-05,100
99350,7,7.85713219389202e-07,4.32063218137766e-05,0.333333333333333,4.81337465874472e-13,1.68923532940302e-05,201
99414,4,9.09287645872471e-07,1.33337333426669e-10,0.833333333333333,4.49736515658818e-11,1.1933986360538e-05,523
99520,2,1.16602710080188e-06,0,1,1.22951407880786e-07,7.11577541510555e-06,9
99628,3,9.34628354381164e-07,0.00020319385858812,0,2.8270048202763e-10,8.21392045847782e-06,672
99635,3,9.24436555919167e-07,8.50345666864743e-06,0.333333333333333,3.40017697651088e-10,1.06927890785147e-05,474
99642,3,1.07930751629754e-06,4.35793073705053e-05,0.333333333333333,8.83199832052619e-09,1.0895011523763e-05,75
99738,4,7.38471718010144e-07,4.35799073885057e-05,0,1.25254076892055e-13,2.00767413712559e-05,305
99763,2,1.09509833983092e-06,0,1,1.38831096960251e-08,7.07338118911842e-06,143
99779,4,1.12308191647191e-06,9.38594327677656e-05,0.166666666666667,9.40930449348585e-08,1.22934556377945e-05,451
99840,5,9.66282537148732e-07,1.48242858260223e-05,0.5,9.13913145972944e-11,1.43992235335193e-05,451
99928,4,9.033342065564e-07,2.99961337324203e-06,0.5,1.19497196985936e-09,1.30259583769035e-05,2620
100010,1,7.00878902143288e-07,0,NA,9.45408935779627e-15,5.85367211935396e-06,305
100048,7,1.23642865003011e-06,0.000311244849061629,0.142857142857143,4.31831544281656e-06,1.67784734794695e-05,280
100220,5,1.15262215777784e-06,0.000126074971735962,0.1,9.81991091846892e-07,1.52818798409114e-05,280
100240,4,1.17320080857e-06,0.00110276614372782,0,3.99737553252523e-05,1.24414934904035e-05,1102
100267,5,1.01408770641755e-06,0.000120063238247917,0.2,9.90069962482799e-10,1.47832500687209e-05,485
100383,7,0.027027027027027,2.08006240145603e-08,0.238095238095238,6.0504046818349e-16,2.26322338533039e-05,3829
100385,4,0.0196078431372549,2.00006000140003e-10,0.666666666666667,3.98551812829616e-16,1.28414766496748e-05,3829
100412,3,1.08174533118715e-06,1.52786284455755e-05,0.333333333333333,5.95891792486032e-07,1.01295962381526e-05,143
100414,2,1.06656086382897e-06,0,1,3.53109137967686e-07,7.04244683994029e-06,143
100474,5,8.55129150155548e-07,3.49254138647292e-05,0.4,2.03031525632222e-12,1.31194102584668e-05,676
100605,3,8.34278849362611e-07,4.35793073705053e-05,0.333333333333333,2.03547390221024e-10,1.13668459160612e-05,451
100642,5,1.04206721125099e-06,5.81050764740065e-05,0.4,5.72579379529559e-10,1.45401946810846e-05,249
100674,2,0.0112359550561798,0,1,0,7.64448131973997e-06,3000
100675,3,0.0135135135135135,2.70008100189004e-08,0.333333333333333,5.99558549137585e-17,1.03571766513768e-05,3000
100760,3,1.12987966781538e-06,6.66686667133343e-11,0.666666666666667,4.15517813319472e-07,9.07795655066715e-06,376
100778,4,1.14069828986512e-06,3.91510822765353e-05,0.166666666666667,3.03510001620171e-07,1.23183128426506e-05,619
101019,21,1.01295878169421e-06,0.000456393230380385,0.0476190476190476,1.18286037473725e-08,5.5790411325006e-05,1102
101054,3,6.73116921755543e-07,0,1,5.65656123591032e-17,7.57429758752563e-06,186
101210,4,8.87383098369079e-07,9.92494000683102e-07,0.833333333333333,7.29824329140855e-10,1.10755396686428e-05,341
101289,3,0.0526315789473684,6.20018600434009e-09,0,0,1.41044184399496e-05,3207
101331,1,1.20538130429489e-06,0,NA,1.02635102588556e-08,4.67836826117015e-06,401
101426,3,1.14722446249666e-06,0,1,3.58872674814746e-09,9.19786208782993e-06,143
101427,3,1.14722446249666e-06,0,1,3.58872674800099e-09,9.19786208782642e-06,143
101487,4,1.02307756053294e-06,0,1,2.75794186604351e-10,8.78238473119092e-06,445
101504,3,1.06594012187959e-06,1.61935266491988e-05,0,2.04969579243552e-09,1.0926096642544e-05,181
101538,5,9.48610901626204e-07,2.73943393541549e-05,0.2,1.80539913032211e-10,1.31435329714583e-05,401
101599,4,7.94112765600941e-07,6.66686667133343e-11,0.833333333333333,7.0690404557703e-12,1.01528570812314e-05,2336
101619,2,1.1314265025344e-06,1.55837130618339e-05,0,4.95187847862517e-08,7.35281365712537e-06,415
101642,2,7.56824666429528e-07,3.95443474812224e-07,0,1.8159319706899e-15,7.51170247417499e-06,411
101647,5,6.26076068242291e-07,5.08423252595893e-05,0.4,2.50824969101851e-16,1.69131011776493e-05,249
101663,3,9.2071281586204e-07,6.06182967282265e-06,0.666666666666667,2.72519114407057e-08,8.14935952823044e-06,400
101672,5,8.9433439162903e-07,7.57244519020778e-05,0.3,4.49744601654452e-11,1.56158843018379e-05,341
101717,3,1.23225703896027e-06,0.000356872153246406,0,6.33997187660402e-07,1.00340975315775e-05,415
101861,3,1.08223585598904e-06,1.45268358021687e-05,0.333333333333333,1.49327993641383e-08,1.14693995566327e-05,321
101918,4,1.27943172760387e-06,1.77261645115972e-05,0.166666666666667,4.15481769520915e-07,1.17978799604437e-05,2
101935,4,0.0144927536231884,4.6468060699194e-09,0.333333333333333,3.96999211170384e-16,1.27251472598161e-05,2052
101966,5,1.11339728687349e-06,1.25097070669273e-05,0.5,3.43347300748093e-06,1.13104516440462e-05,299
101985,7,0.0416666666666667,9.68362384011181e-09,0.19047619047619,7.91321493992833e-16,2.08696719849214e-05,3451
102153,4,1.11583854708894e-06,1.39612537771349e-05,0.666666666666667,2.18375074850392e-07,1.12573258850357e-05,411
102213,3,9.00844902433993e-07,0.00021827365593085,0.333333333333333,8.43038362383087e-12,9.30932374385528e-06,1611
102283,2,0.03125,0,1,0,7.35863741429046e-06,2927
102314,2,1.0123844995834e-06,0,1,4.25655907609114e-08,7.9300697658749e-06,422
102339,2,6.44269704183565e-07,0,1,0,9.33722798568765e-06,25
102383,4,1.04085675000807e-06,7.46753304239775e-06,0.5,1.98737036779326e-05,1.14819419316153e-05,2620
102400,3,0.015625,6.30241129330054e-09,0,3.43674836591977e-17,1.00904294628577e-05,3047
102497,3,9.36202481872779e-07,1.21486073775176e-06,0,9.15327644158511e-11,1.0191042091536e-05,341
102500,2,9.64503382031109e-07,2.45284329221473e-06,0,1.52906990754655e-10,7.0973720198664e-06,341
102507,2,5.85048842802641e-07,0,1,1.34106853400784e-16,6.68330013361586e-06,1472
102539,8,1.01357994409093e-06,0.000256828698380857,0.107142857142857,3.49462083240772e-10,2.74696022027092e-05,188
102545,6,1.01125424853191e-06,0.000131052194126298,0.266666666666667,6.16633507893792e-10,1.61398559376348e-05,1611
102555,3,1.08300707745125e-06,3.25716631523031e-05,0.333333333333333,5.02445197164077e-07,1.09769268739526e-05,422
102585,6,1.16830891957128e-06,5.39594818820708e-05,0.2,4.28376598568918e-06,1.83807492869117e-05,209
102592,3,1.05638452396672e-06,1.03562895541805e-06,0.333333333333333,6.43521075203817e-09,8.87603624014438e-06,735
102598,2,0.25,4.00012000280006e-10,0,0,1.37385940080731e-05,3926
102609,5,1.20680978626192e-06,5.81056431576736e-05,0.2,0.00630200124118036,1.88411622802474e-05,299
102639,2,8.4407916449668e-07,3.37514356683779e-05,0,1.41315718371602e-12,7.44438323536048e-06,23
102877,10,1.24736494156095e-06,0.000343578242032633,0.111111111111111,1.82918039464507e-08,3.14750355765836e-05,16
103025,5,9.76792389615134e-07,0.000147166569829453,0.1,3.88350212146086e-10,1.50422490437963e-05,485
103158,1,0.125,0,NA,0,5.3699295504247e-06,3681
103257,6,1.17723371267728e-06,3.57524127335287e-05,0.466666666666667,1.39580873302875e-07,1.66811625405485e-05,134
103258,4,1.08630001868436e-06,0,1,2.56355546128532e-08,1.08539275522411e-05,134
103262,4,8.59536297358301e-07,4.35793073705053e-05,0.333333333333333,6.19188055990615e-13,1.39922317818623e-05,25
103329,1,0.1,0,NA,0,7.11811458269194e-06,3568
103348,9,1.05168506239122e-06,5.52228170974835e-05,0.138888888888889,4.50874643017915e-09,2.59090953400699e-05,341
103349,8,1.2013455069678e-06,0.00068507023721701,0.107142857142857,2.50217011897014e-07,2.18870387854203e-05,341
103542,4,9.71525557437077e-07,2.67037073351669e-06,0.333333333333333,8.21127411023205e-10,1.07649624440004e-05,49
103574,4,9.78547307380302e-07,0.000392084162446457,0.333333333333333,5.73732643975885e-11,1.2003853907676e-05,849
103620,4,9.6256581543763e-07,3.39524212099602e-05,0.166666666666667,6.03452834795467e-11,1.37226762901289e-05,579
103743,2,9.96505256066973e-07,8.68737235329149e-05,0,1.09836678891658e-09,6.73836190081254e-06,11
103748,8,1.01672306090578e-06,0.000282691349073743,0.0714285714285714,4.11645065858288e-10,3.01744413062017e-05,116
103849,6,5.44373814966252e-07,4.84212859621961e-05,0.2,2.10781305587569e-16,2.04496743675316e-05,602
103885,2,1.09806970326862e-06,1.40898321553429e-05,0,1.30907478846678e-07,6.0987475182752e-06,506
103931,1,1,0,NA,4.56558553860592e-17,1.05824305197234e-05,2798
103983,5,1.10966115387005e-06,3.0505493390276e-05,0.3,1.23400961489183e-07,1.37633978778076e-05,280
104042,5,1.05320363481638e-06,0.000119826012692582,0,1.45478229285301e-07,2.27453706515592e-05,571
104114,3,9.61528291527686e-07,4.35793073705053e-05,0.333333333333333,1.36995811476018e-10,1.08065001737428e-05,6
104264,5,0.142857142857143,6.66686667133343e-10,0.6,4.79466532529509e-16,1.46493162343028e-05,3192
104281,4,1.0184606171464e-06,7.26313789268415e-05,0.166666666666667,1.37706645005852e-10,1.51452917911737e-05,309
104344,3,0.333333333333333,6.00018000420009e-10,0,0,2.03068261324502e-05,4001
104347,3,1.05973627403084e-06,0.000178774077419927,0,2.1041417816989e-10,1.05524755676582e-05,309
104366,6,1.09085752309891e-06,0.000229171271776662,0.133333333333333,1.19924203334513e-08,1.56513709148162e-05,485
104380,2,9.80243198337508e-07,2.62117484966293e-05,0,2.71068847134574e-09,7.47626195104796e-06,341
104410,7,8.71145399394031e-07,0.000262379222972092,0.333333333333333,2.83127104955287e-12,1.79520938821675e-05,3
104663,5,1.05643251192184e-06,5.69234264945836e-05,0.1,1.14439200318057e-09,1.68274610203367e-05,33
104914,3,1.15824391690295e-06,1.89150811272052e-05,0.333333333333333,3.54336342221183e-07,9.72529530773973e-06,280
105007,11,1.10203523867879e-06,0.000116316082675025,0.2,1.22169789073107e-07,2.83814815989624e-05,177
105055,3,1.15155102407433e-06,8.7155014633008e-05,0.333333333333333,1.93383744946203e-07,9.91635754090626e-06,280
105131,3,1.08606523993896e-06,0.000263771071340181,0,1.00933436294817e-07,1.08563446834395e-05,473
105132,3,8.17799905625891e-07,2.90532715923371e-05,0.333333333333333,5.01108047663977e-12,1.27568979316264e-05,149
105152,3,1.16601622394974e-06,0,1,6.65733002311636e-08,9.76384685501273e-06,411
105187,2,1.05231256208644e-06,1.94930854316296e-05,0,2.47317296797612e-08,8.6844185011671e-06,832
105210,2,1.20262991108957e-06,5.49671484596913e-06,0,5.01620555111366e-07,6.30858859943858e-06,280
105346,3,1.05574101406036e-06,9.69071675340071e-06,0.333333333333333,5.40347224822264e-09,9.9209601924721e-06,373
105357,3,1.00110522016306e-06,4.00012000280006e-10,0.666666666666667,7.9126497253147e-10,9.99672774115759e-06,22
105367,7,1.23053599686952e-06,0.000404878093159975,0.0952380952380952,1.36607537923961e-08,2.29359042943867e-05,16
105441,4,0.00598802395209581,8.80026400616013e-09,0.5,0,1.37978621108995e-05,1504
105455,3,1.10955649917172e-06,1.00003000070001e-10,0.666666666666667,0.000571609344858019,1.16735499534944e-05,299
105470,4,9.10524571416084e-07,7.26301788908407e-05,0.5,3.13707183242739e-09,1.24252491469772e-05,579
105516,2,0.5,2.00006000140003e-10,0,2.44154103266e-17,1.54446283260908e-05,4052
105519,1,0.333333333333333,0,NA,0,8.15133161654367e-06,4052
105526,1,1.03786763866431e-06,0,NA,2.01963472872718e-05,4.51484015108478e-06,299
105548,1,8.00352154948177e-07,0,NA,1.79502076343632e-09,4.71857376653488e-06,134
105549,5,1.19768941757561e-06,3.61404658910538e-06,0.9,0.000100329555691762,1.1725203279463e-05,580
105572,2,1.44947492770744e-06,1.45268358021687e-05,0,1.56136962328162e-05,8.53494309098996e-06,188
105747,4,1.06131537304705e-06,0.000540839177676069,0,2.81424281861283e-07,1.22845890289688e-05,305
105787,2,9.48563211303838e-07,1.45268358021687e-05,0,6.36333402819611e-11,1.01249439076653e-05,355
106061,4,1.14373160736609e-06,8.80405619026511e-05,0.333333333333333,1.74961532443903e-08,1.37869657998122e-05,8
106150,3,9.36359397209274e-07,6.66686667133343e-11,0.666666666666667,1.41207106577937e-07,9.23762940643038e-06,249
106173,2,1.13441707978355e-06,3.2972773063856e-05,0,3.16785694007484e-07,8.50622766360655e-06,832
106249,5,9.47393153000205e-07,8.84553074780746e-07,0.6,4.37635218951453e-10,1.09383591630938e-05,249
106256,3,7.62293894788197e-07,2.90534715983373e-05,0,1.85911210032998e-14,1.55684998855285e-05,595
106397,3,8.00334860105468e-07,0,1,2.73991233109859e-13,9.62835300629558e-06,49
106411,6,0.0714285714285714,3.16676166888338e-10,0.733333333333333,7.21525083857911e-16,1.26729626556636e-05,3326
106429,4,1.12266331663933e-06,4.35793073705053e-05,0.333333333333333,1.67934425983178e-08,1.49572891019416e-05,485
106437,4,1.17240303933764e-06,0.000134349876468555,0.166666666666667,1.11235784999751e-06,1.19801930029431e-05,735
106439,2,0.25,4.00012000280006e-10,0,0,1.37385940080704e-05,2219
106469,3,8.45977167076261e-07,5.81055431546735e-05,0,2.44912313729807e-12,1.41115108015114e-05,636
106504,4,7.97600180576681e-07,2.90534715983373e-05,0.166666666666667,1.39006497250615e-13,1.73103459846994e-05,101
106593,3,1.035548302115e-06,1.45268358021687e-05,0.333333333333333,5.24404671081751e-09,1.29264606233218e-05,9
106640,4,9.84666769072011e-07,3.01340217203328e-05,0,8.09688146793802e-10,1.32259880287705e-05,341
106647,2,1.22795965906928e-06,4.2596470447615e-05,0,4.48308776100673e-08,7.07328768627602e-06,16
106694,11,8.83180013283027e-07,9.42216064602962e-05,0.236363636363636,1.43406772896635e-09,2.53964640761327e-05,579
106731,7,1.09981116242341e-06,0.000107572822802616,0.380952380952381,1.32661152281445e-07,1.79635945360001e-05,280
106827,2,0.5,2.00006000140003e-10,0,2.42977774625326e-17,1.54446283260868e-05,4108
106846,2,9.23483824257334e-07,0,1,1.04383256210211e-11,7.49053186557275e-06,832
106856,4,1.0712877736069e-06,3.20110622504604e-05,0.166666666666667,5.91364718997601e-08,1.30250300100763e-05,411
106865,4,8.12994249691672e-07,1.45271358111689e-05,0.5,4.21361227305145e-13,1.2002962856589e-05,464
106917,3,1.15103408902558e-06,5.86548561815746e-05,0,1.94998461931424e-08,1.11744652387695e-05,415
106974,8,9.40093482895939e-07,0.000287434178394335,0.0714285714285714,2.32556071471123e-09,2.44748360250405e-05,305
106977,6,1.00130068959578e-06,4.00012000280006e-10,0.733333333333333,1.53906742265842e-08,1.40818830486738e-05,401
106999,9,8.94890621993727e-07,0.00047804794856592,0.0555555555555556,8.2564800100505e-12,2.98880059968378e-05,1611
107037,7,1.25988061371304e-06,5.98039398865767e-05,0.238095238095238,2.26776501153844e-06,1.9953616135211e-05,209
107066,7,9.98104599365804e-07,0.000305873710609856,0.0952380952380952,5.99182875758936e-10,2.08264365008779e-05,1611
107068,2,9.98967068051635e-07,6.60282493503804e-05,0,4.80193584666169e-07,8.27339800323822e-06,523
107083,2,6.23961104760574e-07,1.45268358021687e-05,0,6.97974970541378e-16,1.16696075174772e-05,368
107153,2,9.41930014599915e-07,0,1,7.74550203111943e-09,7.14018415371476e-06,451
107157,4,9.44993800840666e-07,0,1,1.11252902055174e-10,1.05669839664911e-05,735
107251,9,1.1049113308657e-06,0.000303499124822999,0.194444444444444,1.2901482162067e-05,2.26595674642669e-05,580
107285,3,7.17444005288997e-07,3.00009000210004e-10,0.333333333333333,2.2105362769166e-15,1.05796594276191e-05,734
107480,2,8.3414662629397e-07,2.05243740285213e-05,0,1.1374293612308e-10,6.7682892614479e-06,797
107495,5,1.09700725450897e-06,4.48355328154476e-05,0.6,1.17873962865445e-08,1.2036254738032e-05,458
107603,3,9.40291490362012e-07,6.64275770115868e-05,0,1.72592694496382e-09,1.17546690367447e-05,23
107610,2,1.02832627558733e-06,2.91354010007313e-05,0,1.6334905966621e-09,8.25519268449273e-06,270
107644,1,0.333333333333333,0,NA,0,8.15133161655347e-06,4139
107713,6,0.0384615384615385,2.19831991741183e-09,0.4,1.03736345916743e-15,1.46109853842286e-05,1213
107851,2,8.87387823086814e-07,0,1,3.99460858369643e-10,8.94148614222847e-06,267
107856,3,1.17521380077071e-06,5.62913442475566e-05,0.333333333333333,6.81084890755853e-06,9.48857791845387e-06,451
107872,1,1.01707878699116e-06,0,NA,7.95855091898259e-10,4.18153699382631e-06,19
107875,13,8.84856303760551e-07,0.000304701161658119,0.17948717948718,5.08397156132529e-12,3.29939041380894e-05,760
107907,4,1.15731632232648e-06,8.73319248327385e-06,0.333333333333333,4.6668996760305e-08,1.1672291538937e-05,4
107933,3,0.00709219858156028,2.24006720156803e-08,0.333333333333333,0,1.0513511171881e-05,1504
107965,8,0.0833333333333333,5.46683067049342e-09,0.321428571428571,1.17066946880165e-15,2.12874091101526e-05,4149
107976,4,9.6108933709824e-07,0.000165268941544634,0,2.93908736125682e-10,1.15051257031633e-05,11
108160,1,1.10587051362156e-06,0,NA,1.10100904196985e-08,5.24531084544156e-06,7
108345,4,1.17185348550241e-06,6.81147077540651e-05,0.166666666666667,4.98163484103256e-05,1.30550148202289e-05,473
108359,3,1.21087804399604e-06,4.60784053412604e-05,0,2.42862987637517e-07,1.16422603532659e-05,16
108385,3,0.0909090909090909,0,1,3.15766367299771e-16,8.07448158878567e-06,2502
108504,5,1.3233044500082e-06,6.5365630907667e-05,0.3,0.101508133477949,1.3915425376073e-05,299
108530,4,1.17196060806004e-06,7.27110923030907e-06,0.5,1.18707214404173e-06,1.18881478089254e-05,735
108576,2,1.0170208611319e-06,0,1,1.14233904875564e-09,6.77859076706728e-06,341
108580,3,9.74675018981796e-07,7.26331789808428e-06,0.666666666666667,8.78516818581622e-11,1.04973153647702e-05,602
108626,3,7.80226562189128e-07,0,1,3.08198967762759e-14,9.30625337599486e-06,561
108768,5,1.12836888635633e-06,0.000145371251706286,0.1,0.000672531592530428,1.62899315427418e-05,299
108789,2,9.03427241583672e-07,0,1,9.4749332339072e-11,6.82641981468986e-06,728
108807,2,0.5,2.00006000140003e-10,0,2.46156987280674e-17,1.54446283260868e-05,2588
108833,2,9.68477978747719e-07,3.16910771977181e-05,0,5.09479571259025e-06,7.49685438232295e-06,400
108944,6,8.69556143761978e-07,0.000127953624951687,0.333333333333333,4.73340010741435e-13,1.82442174300479e-05,1224
109000,1,9.11391759013437e-07,0,NA,4.17969776583445e-09,4.39951165696469e-06,116
109094,5,1.11253268064749e-06,0.000113417941467229,0.4,4.83950933029489e-08,1.21187055169861e-05,373
109112,3,1.34134383873828e-06,0.000723744305560509,0,8.2489236456885e-05,8.80063308031222e-06,580
109187,3,1.20798332016632e-06,4.36623397205987e-05,0,3.45125534192089e-08,9.97245929536593e-06,181
109190,2,1.11359194650304e-06,1.04951095916019e-07,0,6.23972046019211e-09,6.97711179147158e-06,181
109212,3,1.03953345738433e-06,1.00489813155634e-05,0.333333333333333,1.0844320313233e-08,9.58191463004687e-06,451
109240,1,1.07316748603004e-06,0,NA,2.49369728813478e-08,3.6525427717824e-06,19
109268,3,9.91987715224135e-07,1.45268358021687e-05,0.333333333333333,3.79529981662534e-11,1.18280039648681e-05,16
109270,3,9.81977762131599e-07,1.45268358021687e-05,0.333333333333333,9.77664572667685e-11,1.25878342985573e-05,25
109281,7,1.0958543828696e-06,4.35796073795055e-05,0.333333333333333,5.30943005831009e-07,2.01264384897498e-05,646
109358,3,1.27050758048348e-06,0,1,3.83562603643236e-07,7.78948124944182e-06,4
109378,4,1.06922253621724e-06,2.55332034017576e-05,0.333333333333333,5.76178556650233e-09,1.35493685809585e-05,373
109379,3,1.00644730141285e-06,9.74172124692993e-07,0.666666666666667,9.06275994525988e-10,1.04320432987707e-05,373
109385,2,8.36612155807301e-07,0,1,7.23469962500377e-10,7.11603896581136e-06,206
109407,3,9.39728625167624e-07,7.68294961487599e-06,0.666666666666667,9.66399211123583e-12,9.20273968144974e-06,37
109461,10,1.22255964868526e-06,0.000226296589614096,0.133333333333333,7.02898135582509e-07,2.75856073356872e-05,280
109524,2,0.0555555555555556,0,1,0,8.4346973637411e-06,2325
109554,6,0.0666666666666667,4.13345733622673e-09,0.533333333333333,8.89536801912734e-16,1.61095484012692e-05,2582
109556,5,0.0526315789473684,1.33337333426669e-10,0.8,7.94323628961415e-16,1.28218426063516e-05,2582
109643,2,0.166666666666667,0,1,0,7.1066362418033e-06,4231
109645,4,0.25,2.00006000140003e-10,0.666666666666667,4.46961469062061e-17,1.29865215619669e-05,4231
109668,4,1.28065241556659e-06,0.000199274457347942,0.333333333333333,1.28756750366489e-05,1.21392818808183e-05,735
109808,3,8.12262565498823e-07,2.17894536792525e-05,0.333333333333333,1.04185918708052e-12,1.06040569523643e-05,49
109905,2,7.86614959843306e-07,0,1,1.71260841814844e-11,8.44555771037945e-06,451
109971,8,1.06284608925781e-06,8.04885973196768e-05,0.25,3.92195187969467e-07,2.16121756038619e-05,451
110014,8,9.19656931178393e-07,2.42098262899215e-05,0.571428571428571,2.82441743077423e-11,1.58409155485549e-05,464
110029,7,7.81540024618511e-07,9.44195325670931e-05,0.19047619047619,4.14918596126772e-14,2.44042584923146e-05,661
110034,2,0.5,0,1,0,1.05824305197216e-05,4248
110107,2,9.09401759146763e-07,0,1,3.71698753325488e-10,7.9667940484845e-06,797
110111,3,9.73716471290457e-07,2.90532715923371e-05,0.333333333333333,4.41975973365103e-09,1.05654423526529e-05,797
110148,7,1.19842862039294e-06,1.73318500533591e-05,0.571428571428571,0.000110573636085384,1.53014207320035e-05,580
110171,5,7.99159284432777e-07,8.71556146510084e-05,0.3,1.1062869206931e-11,1.74623574528405e-05,404
110271,3,6.88297564803216e-07,0,1,4.44585120101743e-16,9.27369338538528e-06,25
110272,6,6.88298986066764e-07,2.1790153700253e-05,0.4,8.97719931697721e-16,1.76906203139824e-05,25
110273,3,6.88297564803216e-07,0,1,4.44906206558029e-16,9.27369338537799e-06,25
110311,4,9.13431368877384e-07,3.63148561050868e-05,0.166666666666667,9.58454866036437e-12,1.26136264195056e-05,47
110331,3,1.10672969123348e-06,5.48098904958382e-08,0.333333333333333,4.01196665055366e-08,7.19992936521689e-06,373
110342,6,1.06891623651696e-06,0.000109838610652325,0.0666666666666667,1.83208752060283e-05,1.82067341113101e-05,267
110343,6,1.08812270542125e-06,0.000242454325409919,0,1.64451373880422e-06,1.84679626693908e-05,267
110345,10,1.08349639954146e-06,0.000238668165043834,0.0888888888888889,2.08905279191304e-06,2.83425734325934e-05,267
110357,2,1.06539955146679e-06,8.67195425307571e-06,0,3.56382532006099e-08,8.62605803134925e-06,100
110452,2,9.81003841611044e-07,1.63611564621825e-05,0,3.32988602807649e-09,8.29569364138778e-06,848
110456,6,5.41585361164322e-07,8.71552646405081e-05,0.4,6.49838614130363e-16,1.70584468987438e-05,359
110480,11,1.02187632843923e-06,0.000104398267608751,0.236363636363636,3.78820522144877e-07,2.76351413766378e-05,341
110561,5,0.142857142857143,1.80005400126003e-09,0.4,1.65512270225776e-16,1.74651831278294e-05,2331
110562,4,1.19454332608644e-06,7.08012466469793e-05,0.333333333333333,5.0602613574261e-06,1.29066554580774e-05,143
110666,3,8.90372843628269e-07,0,1,2.88913899384925e-08,1.03893087988146e-05,2620
110710,2,9.42413804477408e-07,0,1,5.35057677172155e-11,7.74127732695059e-06,485
110734,6,1.0507016059974e-06,0.000384679950858619,0.133333333333333,2.72437518393154e-08,1.7161963078611e-05,975
110918,4,1.04025040907847e-06,0.000344788628521132,0,6.14503127037666e-07,1.06031605236486e-05,249
110979,2,0.0434782608695652,0,1,0,8.4433774862667e-06,4283
111097,2,0.0227272727272727,2.80008400196004e-09,0,5.20852826820318e-17,9.37009326861445e-06,2037
111231,3,1.00608581308334e-06,2.27680272145045e-05,0,1.9680984780606e-09,1.04398250897475e-05,341
111508,1,9.34053924801187e-07,0,NA,1.40726997266924e-10,4.85970613481674e-06,143
111550,2,7.93184325725902e-07,1.45268358021687e-05,0,3.59315034159761e-11,1.1946042672965e-05,797
111644,4,1.17167499141748e-06,1.44651962880822e-05,0.5,1.12054419383152e-06,1.1963720264872e-05,735
111801,5,9.08192624022785e-07,0.000108939968177257,0.5,5.81071690246482e-12,1.31680168062498e-05,50
