"id","cleaned_genres","rating","reviews","salesrank","first_genre","num_main_genres"
154776,"Bargain Books|Literature & Fiction|Fiction|Mysteries & Thrillers|Mystery & Thrillers|Mystery|General|Thrillers|Suspense|Amazon.com Outlet|Categories|Bargain Books Outlet",4,112,161905,"Bargain Books",3
154939,"Literature & Fiction|Genre Fiction|Family Saga|Mystery & Thrillers|Mystery|General|Thrillers|Legal",4,48,258790,"Literature & Fiction",2
154963,"Mystery & Thrillers|Mystery|General|Authors, A-Z|( C )|Connelly, Michael|Paperback|Large Print|Literature & Fiction",4.5,52,1116154,"Mystery & Thrillers",3
154969,"Science|History & Philosophy|General|History of Science|Mathematics|History",4,84,1707,"Science",2
154972,"Mystery & Thrillers|Mystery|General|Teens|Mysteries|Authors, A-Z|( C )|Christie, Agatha|Paperback",4.5,165,524523,"Mystery & Thrillers",2
154989,"Books on Tape|Health, Mind & Body|General|Personal Growth|Psychology|Diets & Weight Loss|Diets|Weight Loss|Weight Maintenance|Self-Help|Self-Esteem",4,241,108691,"Books on Tape",2
155021,"Mystery & Thrillers|Mystery|General|Women Sleuths|Police Procedurals|Romance|Fantasy, Futuristic & Ghost|Romantic Suspense",4.5,123,2129,"Mystery & Thrillers",2
155025,"Mystery & Thrillers|Mystery|Series|Women Sleuths|Books on CD|Literature & Fiction|General|Authors, A-Z|( E )|Evanovich, Janet|Unabridged",4,334,39035,"Mystery & Thrillers",3
155245,"Mystery & Thrillers|Thrillers|Psychological & Suspense|Suspense",3.5,360,14543,"Mystery & Thrillers",1
155256,"Religion & Spirituality|Christianity|Mormonism|Book of Mormon",3.5,266,246635,"Religion & Spirituality",1
155284,"Science Fiction & Fantasy|Authors, A-Z|( D )|Donaldson, Stephen R.|Fantasy|General",4,282,19225,"Science Fiction & Fantasy",1
155286,"Literature & Fiction|General|Literary|Authors, A-Z|( A )|Auster, Paul",4,72,233196,"Literature & Fiction",1
155306,"Science|Biological Sciences|Animals|General|Travel|Essays & Travelogues|United States|States|Alaska|Outdoors & Nature|Nature Writing|Categories|Travel Books",5,33,363721,"Science",3
155356,"Literature & Fiction|General|Contemporary|Literary|Genre Fiction|Westerns|Authors, A-Z|( M )|McMurtry, Larry|Paperback",4,39,93365,"Literature & Fiction",1
155375,"Literature & Fiction|General|Comic|Contemporary|Romance|Books on CD",4,606,134682,"Literature & Fiction",3
155398,"Religion & Spirituality|Christianity|Fiction & Poetry|Fiction|Romance|General",4.5,35,505313,"Religion & Spirituality",2
155450,"Computers & Internet|Databases|Data Storage & Management|Distributed Computing|Distributed Databases|Networking|Data in the Enterprise|Client-Server Systems|Specific Databases|SQL|General|Microsoft|Development|SQL Server|Database Management Systems|Programming",4.5,49,379644,"Computers & Internet",1
155537,"Science Fiction & Fantasy|Authors, A-Z|( H )|Hickman, Tracy|( W )|Weis, Margaret|Fantasy|General",3.5,239,22663,"Science Fiction & Fantasy",1
155579,"Religion & Spirituality|New Age|General|Spirituality",3,41,26170,"Religion & Spirituality",1
155595,"Literature & Fiction|General|Literary|Mystery & Thrillers|Thrillers|Suspense",4,79,227162,"Literature & Fiction",2
155607,"Literature & Fiction|World Literature|United States|Classics|Nabokov, Vladimir|General|Literary|Authors, A-Z|( N )",4.5,71,49515,"Literature & Fiction",1
155629,"Books on Tape|Business|General|Management|Sales|Business & Investing|Management & Leadership|Motivational|Marketing & Sales|Sales & Selling|Religion & Spirituality|Authors, A-Z|( M )|Mandino, Og|Careers & Business Life",4.5,107,1805011,"Books on Tape",3
155663,"Mystery & Thrillers|Thrillers|Psychological & Suspense|Suspense|Authors, A-Z|( C )|Clark, Mary Higgins|General|Paperback",4,35,39589,"Mystery & Thrillers",1
155746,"Literature & Fiction|World Literature|United States|African American|McMillan, Terry|General|Contemporary",4.5,96,842533,"Literature & Fiction",1
155861,"Science Fiction & Fantasy|Authors, A-Z|( H )|Herbert, Brian|Science Fiction|General",3,119,123177,"Science Fiction & Fantasy",1
155911,"Literature & Fiction|World Literature|British|Classics|Dickens, Charles|General|Literary|Authors, A-Z|( D )|Paperback",4.5,101,252684,"Literature & Fiction",1
156206,"Nonfiction|Social Sciences|Sociology|General|True Accounts|Murder & Mayhem",4,37,61973,"Nonfiction",1
156226,"Business & Investing|General|Marketing & Sales|Advertising|Marketing|Research|Home & Office|Business & Investing Books",4,37,19943,"Business & Investing",1
156358,"Business & Investing|General|Management & Leadership|Leadership|Motivational",4.5,35,53170,"Business & Investing",1
156361,"Nonfiction|Current Events|Legal|Politics|General|Books on CD",3,43,1390015,"Nonfiction",2
156372,"Health, Mind & Body|Self-Help|General|Personal Transformation",5,47,4215,"Health, Mind & Body",1
156393,"Literature & Fiction|Drama|British & Irish|Continental European|World Literature|British|Classics|Beckett, Samuel|Authors, A-Z|( B )|Playwrights, A-Z",4,32,28499,"Literature & Fiction",1
156415,"Books on Tape|Literature & Fiction|General|Genre Fiction|Historical|Authors, A-Z|( S )|Shreve, Anita",3.5,107,703311,"Books on Tape",2
156468,"Science Fiction & Fantasy|Authors, A-Z|( W )|Wells, H.G.|Science Fiction|General|Large Print|Literature & Fiction",4,186,2800303,"Science Fiction & Fantasy",3
156484,"Books on Tape|Literature & Fiction|General|Unabridged|Contemporary",4,145,1024100,"Books on Tape",2
156546,"Reference|Education|Test Guides - Graduate & Professional|GMAT",3.5,35,291598,"Reference",1
156611,"Science Fiction & Fantasy|Authors, A-Z|( R )|Russ, Joanna|Science Fiction|General",4,32,311947,"Science Fiction & Fantasy",1
156706,"Nonfiction|Social Sciences|Gender Studies|General|Men|Sociology|Women's Studies|Feminist Theory|Parenting & Families|Parenting|Teenagers",4,111,123786,"Nonfiction",2
156730,"Biographies & Memoirs|General|Specific Groups|Special Needs|Health, Mind & Body|Mental Health|Schizophrenia|Psychology & Counseling|Mental Illness|Memoirs",4.5,33,456829,"Biographies & Memoirs",2
156731,"Nonfiction|Social Sciences|Sociology|General|Religion & Spirituality|Other Practices|Freemasonry",4.5,73,7117,"Nonfiction",2
156733,"Literature & Fiction|General|Contemporary|Literary|Book Clubs|Popular Fiction",4.5,166,1764,"Literature & Fiction",1
156807,"Books on Tape|Literature & Fiction|General|Unabridged|Literary|Authors, A-Z|( R )|Roth, Philip",4,45,837836,"Books on Tape",2
156810,"Computers & Internet|Programming|Java|General|Software Design|Software Development|Home & Office|Computer & Internet Books|Internet|Digital Business & Culture|Project Management",3.5,43,161688,"Computers & Internet",1
156852,"Literature & Fiction|World Literature|United States|Classics|General|British|James, Henry|Literary|Short Stories|Authors, A-Z|( J )|19th Century",4,59,383710,"Literature & Fiction",1
157048,"Romance|Authors, A-Z|( R )|Roberts, Nora|General|Paperback|Contemporary",3.5,50,38914,"Romance",1
157125,"Business & Investing|Industries & Professions|Human Resources & Personnel Management|Management & Leadership|Leadership|Health, Mind & Body|Self-Help|General|Books on CD|Business|Management|Self Help",3.5,174,130887,"Business & Investing",3
157192,"Children's Books|Literature|Fairy Tales, Folk Tales & Myths|Stories|Humorous|Science Fiction, Fantasy, Mystery & Horror|Science Fiction, Fantasy, & Magic|People & Places|Royalty|Ages 9-12|General|Teens|Authors, A-Z|( F )|Ferris, Jean",4,42,174344,"Children's Books",2
157238,"Science Fiction & Fantasy|Science Fiction|General|Authors, A-Z|( C )|Card, Orson Scott|Hardcover",4,213,117157,"Science Fiction & Fantasy",1
157333,"Books on Tape|Children's Books|General|Animals|Farm Animals|Fiction|Literature|Classics by Age|People & Places|Social Situations|Friendship|Authors & Illustrators, A-Z|( W )|White, E.B.|Authors, A-Z|White, E. B.|Books on CD|Children's Fiction|Classics",4.5,333,679074,"Books on Tape",3
157338,"Travel|Caribbean|General|Jamaica|Beaches|Categories|Travel Books",5,32,309645,"Travel",1
157383,"Business & Investing|General|Management & Leadership|Leadership|Religion & Spirituality|Christianity|Christian Living|Business|Authors, A-Z|( M )|Maxwell, John C.|Paperback",4,144,22349,"Business & Investing",2
157665,"Literature & Fiction|World Literature|British|Classics|James, Henry|General|Books on CD|Authors, A-Z|( J )|United States|19th Century|Books on Tape",3.5,81,191629,"Literature & Fiction",3
157720,"Literature & Fiction|General|Contemporary|Romance|Historical",4,76,181484,"Literature & Fiction",2
157734,"Computers & Internet|Web Development|Internet Commerce|Web Site Design|Programming|Java|General|Extensible Languages|XML|Scripting & Programming",4,35,156797,"Computers & Internet",1
157746,"Nonfiction|Philosophy|General|Metaphysics|Modern|Science|History & Philosophy",4,62,21353,"Nonfiction",2
157763,"Literature & Fiction|General|Contemporary|Short Stories",4.5,36,55195,"Literature & Fiction",1
158010,"Books on Tape|Literature & Fiction|Literary Classics|General|Classics|Science Fiction & Fantasy|Authors, A-Z|( W )|Wells, H.G.|Science Fiction|Wells, H. G.",4,227,1615502,"Books on Tape",3
158023,"Horror|Authors, A-Z|( A )|Andrews, V. C.|General|Literature & Fiction|Genre Fiction|Family Saga|Mystery & Thrillers|Thrillers|Suspense",4.5,396,4122,"Horror",3
158082,"Science Fiction & Fantasy|Science Fiction|Adventure|General|Media|Star Trek|Deep Space Nine",4.5,34,171163,"Science Fiction & Fantasy",1
158139,"Books on Tape|Literature & Fiction|General|Literary Classics|World Literature|United States|Classics|Fitzgerald, F. Scott|Authors, A-Z|( F )",4,934,300057,"Books on Tape",2
158266,"Science Fiction & Fantasy|Authors, A-Z|( F )|Foster, Alan Dean|Science Fiction|Adventure|General|Series|Media Series|Star Wars",3,71,129854,"Science Fiction & Fantasy",1
158280,"Nonfiction|Philosophy|Political|Politics|General|History & Theory|Political Parties|U.S.",4.5,32,225397,"Nonfiction",1
158327,"Mystery & Thrillers|Mystery|Series|Women Sleuths|Authors, A-Z|( E )|Evanovich, Janet|General|Paperback",4,274,1084,"Mystery & Thrillers",1
158370,"Literature & Fiction|General|Literary",5,40,905801,"Literature & Fiction",1
158462,"Books on Tape|Literature & Fiction|General|Contemporary|Literary",3.5,34,452661,"Books on Tape",2
158515,"Children's Books|People & Places|Family Life|New Experiences|Multicultural Stories|Asian & Asian American|Social Issues|Literature & Fiction|World Literature|United States|Asian American|General|Teens|Violence|Girls & Women|Fiction",4.5,44,139278,"Children's Books",3
158577,"Children's Books|Literature|Science Fiction, Fantasy, Mystery & Horror|Science Fiction, Fantasy, & Magic|Science Fiction & Fantasy|Authors, A-Z|( C )|Cunningham, Elaine|Fantasy|General|Teens|Science Fiction|Series|Gaming|Dungeons & Dragons|Forgotten Realms",4.5,41,199270,"Children's Books",3
158587,"Travel|General|Essays & Travelogues|United States|Regions|Australia & South Pacific|Australia|Categories|Travel Books",4.5,330,1599,"Travel",1
158598,"Business & Investing|General|Marketing & Sales|Advertising|Marketing|Product Management|Home & Office|Business & Investing Books",4.5,52,22983,"Business & Investing",1
158671,"Books on Tape|Biographies & Memoirs|Children's Books|General|Arts & Literature|Authors|Science Fiction & Fantasy|Science Fiction|Authors & Illustrators, A-Z|( L )|Lowry, Lois|Fiction|Book Clubs|Literature & Fiction|Popular Fiction",4,215,60471,"Books on Tape",5
158753,"Children's Books|Literature|Action & Adventure|Science Fiction, Fantasy, Mystery & Horror|Science Fiction, Fantasy, & Magic|Series|Fantasy & Adventure|Redwall|Teens|Literature & Fiction|Adventure & Thrillers|Science Fiction & Fantasy|Fantasy|Science Fiction|Authors & Illustrators, A-Z|( J )|Jacques, Brian|Animals|General|Fiction",4.5,93,137687,"Children's Books",4
158810,"Biographies & Memoirs|Arts & Literature|Authors|General|History|Military|United States",5,64,140184,"Biographies & Memoirs",2
158895,"Books on Tape|Children's Books|General|Literature|Science Fiction, Fantasy, Mystery & Horror|Science Fiction, Fantasy, & Magic|People & Places|Social Situations|Values|Fiction|Teens|Science Fiction & Fantasy|Fantasy|Science Fiction|Book Clubs|Literature & Fiction|Popular Fiction|Authors, A-Z|( L )|Lowry, Lois",4.5,2617,301669,"Books on Tape",5
158945,"Biographies & Memoirs|General|Leaders & Notable People|Royalty|Elizabeth I|Large Print|Children's Books|People, A-Z|( E )",4,32,1457490,"Biographies & Memoirs",3
159002,"Science Fiction & Fantasy|Science Fiction|General|Authors, A-Z|( C )|Card, Orson Scott|Paperback",4.5,58,256508,"Science Fiction & Fantasy",1
159032,"Literature & Fiction|General|Classics",4.5,87,372042,"Literature & Fiction",1
159040,"Computers & Internet|Computer & Video Games|Strategy Guides|Dark Reign & Diablo|General|Entertainment|Games|Video & Electronic Games|Video Games",3,45,233259,"Computers & Internet",2
159160,"Children's Books|People & Places|Family Life|Orphans & Foster Homes|Ages 9-12|General|Authors & Illustrators, A-Z|( M )|MacLachlan, Patricia",4.5,37,467837,"Children's Books",1
159165,"Business & Investing|Business Life|Health & Stress|Health, Mind & Body|Disorders & Diseases|Repetitive Strain Injury|Alternative Medicine|General",5,33,12814,"Business & Investing",2
159231,"Literature & Fiction|World Literature|British|Contemporary|General",4,84,249902,"Literature & Fiction",1
159233,"Medicine|Internal Medicine|General|Professional & Technical|Medical",4.5,36,464326,"Medicine",2
159322,"Children's Books|History & Historical Fiction|Fiction|Ancient Civilizations|Europe|People & Places|Explore the World|Europe & Russia|Ages 9-12|General|Teens|Literature & Fiction",4.5,138,615614,"Children's Books",3
159454,"Sports|General",4,49,298001,"Sports",1
159455,"Literature & Fiction|Genre Fiction|Family Saga|Historical",3.5,107,14910,"Literature & Fiction",1
159559,"Literature & Fiction|General|Classics|Contemporary|Authors, A-Z|( F )|Fowles, John",4,184,555124,"Literature & Fiction",1
159606,"Entertainment|Movies|Screenwriting|Reference|Writing|Play & Scriptwriting",4.5,115,1563,"Entertainment",2
159624,"Mystery & Thrillers|Thrillers|General|Legal|Suspense",3,41,101124,"Mystery & Thrillers",1
159642,"Parenting & Families|General",4.5,98,23288,"Parenting & Families",1
159705,"Computers & Internet|Programming|Languages & Tools|C & C++|General",4.5,212,4602,"Computers & Internet",1
159753,"Health, Mind & Body|Self-Help|Creativity|General|Personal Transformation|Psychology & Counseling|Creativity & Genius|Science|Behavioral Sciences",4.5,51,2422,"Health, Mind & Body",2
159760,"Science|Astronomy|Cosmology|Universe|Mathematics|History|Physics|Professional & Technical|Professional Science",4.5,58,230640,"Science",3
159788,"Children's Books|Literature|Classics by Age|General|People & Places|Family Life|Stepfamilies|Authors & Illustrators, A-Z|( M )|MacLachlan, Patricia",4,141,487517,"Children's Books",1
159797,"Literature & Fiction|World Literature|United States|Classics|General|Genre Fiction|Anthologies|Short Stories|Authors, A-Z|( U )|Updike, John",3.5,34,171946,"Literature & Fiction",1
159845,"Business & Investing|Management & Leadership|Leadership|History|Military|General|Nonfiction|Philosophy|Eastern|Religion & Spirituality|Other Eastern Religions|Eastern Philosophy|Military Science",4.5,239,26705,"Business & Investing",4
159877,"Literature & Fiction|General|Contemporary|Mystery & Thrillers|Thrillers|Suspense",4,66,165190,"Literature & Fiction",2
159878,"Literature & Fiction|General|Contemporary|Literary",4.5,44,794360,"Literature & Fiction",1
159881,"Horror|General|Literature & Fiction|Contemporary|Authors, A-Z|( K )|Koontz, Dean",3.5,43,800085,"Horror",2
159901,"History|World|Medieval|Europe|England|General",4,76,19152,"History",1
159914,"Religion & Spirituality|Authors, A-Z|( W )|Walsch, Neale Donald|Christianity|Reference|Bible Study|General",4.5,56,40039,"Religion & Spirituality",2
159927,"Children's Books|Literature|Classics by Age|General|People & Places|Family Life|Siblings|Fiction|Ages 9-12|Authors & Illustrators, A-Z|( P )|Paterson, Katherine|Girls & Women|Issues|Twins",4,157,12340,"Children's Books",1
159929,"Romance|General|Authors, A-Z|( J )|Joyce, Brenda|Historical",4,38,11737,"Romance",1
159985,"History|World|20th Century",4,35,8501,"History",1
159992,"Home & Garden|Animal Care & Pets|Cats|General|Biographies & Memoirs|Memoirs",5,32,377107,"Home & Garden",2
160008,"Biographies & Memoirs|Arts & Literature|Authors|General|Specific Groups|Women|Literature & Fiction|Books & Reading|Women Writers & Feminist Theory|Nonfiction|Women's Studies|Women Writers|People, A-Z|( M )|Millay, Edna St. Vincent",4,40,13903,"Biographies & Memoirs",3
160026,"Nonfiction|Transportation|Aviation|General|Science|Astronomy|Aeronautics & Astronautics|Religion & Spirituality|Authors, A-Z|( W )|Weiss, Brian|Piloting & Flight Instruction",4.5,61,22866,"Nonfiction",3
160150,"Children's Books|Literature|Science Fiction, Fantasy, Mystery & Horror|Science Fiction, Fantasy, & Magic|Sports & Activities|Sports|Baseball|Fiction|Teens|School & Sports|Science Fiction & Fantasy|Fantasy|Science Fiction|Literature & Fiction|Authors, A-Z|( C )|Chabon, Michael",3.5,114,102543,"Children's Books",5
160155,"Mystery & Thrillers|Police Procedurals|Thrillers|Suspense|Authors, A-Z|( W )|Woods, Stuart|Books on CD|Literature & Fiction|General|Books on Tape|Unabridged",3,41,946439,"Mystery & Thrillers",4
160179,"Health, Mind & Body|Diets & Weight Loss|Diets|General|Weight Loss|Weight Maintenance|Nutrition|Authors, A-Z|Atkins, Robert C.|Paperback|Atkins Diet",4,1292,155195,"Health, Mind & Body",1
160195,"Literature & Fiction|General|Contemporary|Literary",4.5,50,5751,"Literature & Fiction",1
160230,"Children's Books|Literature|Classics by Age|General|Authors & Illustrators, A-Z|( G )|Grahame, Kenneth",4.5,97,171902,"Children's Books",1
160253,"Science Fiction & Fantasy|Fantasy|General|Literature & Fiction|Authors, A-Z|( I )|Irving, John",4,88,199236,"Science Fiction & Fantasy",2
160315,"Travel|Europe|Italy|General|Rome|Guidebook Series|Eyewitness|Categories|Travel Books",4.5,50,247975,"Travel",1
160337,"Literature & Fiction|General|Contemporary|Book Clubs|Popular Fiction",5,52,133030,"Literature & Fiction",1
160417,"Computers & Internet|Web Development|Internet Commerce|Web Site Design|Scripting & Programming|Cold Fusion|Networking|Internet, Groupware, & Telecommunications|Internet Publishing|Networks, Protocols & API's|Networks|Databases|Database Design|Programming|General|Web Programming",4,126,333924,"Computers & Internet",1
160430,"Literature & Fiction|World Literature|Latin American|Untranslated|Spanish|Authors, A-Z|( A )|Allende, Isabel",4.5,234,145601,"Literature & Fiction",1
160493,"Science Fiction & Fantasy|Authors, A-Z|( D )|Donaldson, Stephen R.|Fantasy|General",5,45,12953,"Science Fiction & Fantasy",1
160513,"Cooking, Food & Wine|Vegetables & Vegetarian|General|Natural Foods|Parenting & Families|Parenting|Babies & Toddlers|Child Care",4.5,33,3079,"Cooking, Food & Wine",2
160532,"Sports|Coaching|Golf|General",4.5,38,42843,"Sports",1
160539,"Literature & Fiction|General|Comic",3.5,69,263601,"Literature & Fiction",1
160667,"Biographies & Memoirs|General|Historical|Leaders & Notable People|Political|History|Ancient|Greece|Rome|Europe",4,54,194636,"Biographies & Memoirs",2
160687,"Literature & Fiction|General|Contemporary|Genre Fiction|Historical",3.5,36,68394,"Literature & Fiction",1
160700,"Books on Tape|Literature & Fiction|General|Contemporary|Authors, A-Z|( R )|Rice, Anne|Horror",3.5,204,434864,"Books on Tape",3
160747,"Horror|General|Authors, A-Z|( K )|Koontz, Dean|Paperback",3.5,43,85690,"Horror",1
160763,"Books on Tape|Literature & Fiction|General|Unabridged|Contemporary|Authors, A-Z|( M )|McEwan, Ian",4,489,292228,"Books on Tape",2
160811,"Business & Investing|General|Investing|Stocks|Home & Office|Business & Investing Books",4.5,69,1255,"Business & Investing",1
160904,"Biographies & Memoirs|Arts & Literature|Authors|Religion & Spirituality|Spirituality|Inspirational|Personal Transformation",5,50,612,"Biographies & Memoirs",2
160954,"Nonfiction|Philosophy|Medieval Thought|Politics|History & Theory|Ideologies|Communism & Socialism|Literature & Fiction|World Literature|Mythology|General|Religion & Spirituality|Authors, A-Z|( M )|More, Thomas",4.5,43,4161,"Nonfiction",3
161109,"Literature & Fiction|General|Comic",4,146,249342,"Literature & Fiction",1
161183,"Nonfiction|Politics|General|History|Europe|France",3.5,210,719747,"Nonfiction",2
161191,"Religion & Spirituality|Occult|Occultism",4,74,129754,"Religion & Spirituality",1
161193,"Children's Books|Animals|Dinosaurs|Fiction|Literature|Action & Adventure|Series|Early Reader|Magic Tree House|Library Binding",4.5,44,744131,"Children's Books",1
161395,"Books on Tape|Literature & Fiction|General|Religion & Spirituality|Fiction|Genre Fiction|Westerns|Mystery & Thrillers|Thrillers|Suspense|Authors, A-Z|( P )|Peretti, Frank",4.5,175,653426,"Books on Tape",4
161436,"Health, Mind & Body|Personal Health|General|Parenting & Families|Family Health|Disorders & Diseases|Chronic Fatigue Syndrome & Fibromyalgia",4.5,36,3797,"Health, Mind & Body",2
161438,"Literature & Fiction|General|Contemporary|Mystery & Thrillers|Police Procedurals|Authors, A-Z|( P )|Pearson, Ridley",4,36,128648,"Literature & Fiction",2
161485,"Horror|General",4.5,41,68960,"Horror",1
161542,"Entertainment|Music|Theory, Composition & Performance|Songbooks|General|Literature & Fiction|Drama|British & Irish|Classics|World Literature|British|Shakespeare|Playwrights, A-Z|( S )|Shakespeare, William|Authors, A-Z|Paperback",4.5,89,1117019,"Entertainment",2
161590,"Mystery & Thrillers|Thrillers|General|Spy Stories & Tales of Intrigue|Suspense|Literature & Fiction|Genre Fiction|Political",4,76,143181,"Mystery & Thrillers",2
161634,"Literature & Fiction|Drama|British & Irish|General|Classics|Teens|Love & Romance|World Literature|British|Shakespeare|Playwrights, A-Z|( S )|Shakespeare, William|Authors, A-Z|Paperback",4,90,350348,"Literature & Fiction",2
161687,"Science Fiction & Fantasy|Authors, A-Z|( J )|Jeter, K.W.|Science Fiction|General|Series|Media Series|Star Wars|Media|Fiction|Bounty Hunter Wars",3,76,57673,"Science Fiction & Fantasy",1
161699,"Children's Books|Literature|Science Fiction, Fantasy, Mystery & Horror|Mysteries, Espionage, & Detectives|Teens|Mysteries|Science Fiction & Fantasy|Science Fiction|Authors & Illustrators, A-Z|( O )|O'Brien, Robert C.|Literature & Fiction|General",3.5,136,23778,"Children's Books",4
161934,"Business & Investing|Business Life|Organizational Behavior|General|Management & Leadership|Management|Organizational Change|Production & Operations|Engineering|Industrial, Manufacturing & Operational Systems|Production, Operation & Management",4.5,202,4273,"Business & Investing",2
161962,"Cooking, Food & Wine|General|Quick & Easy",4.5,70,107846,"Cooking, Food & Wine",1
162041,"Literature & Fiction|General|Classics|Literary|Medicine",4.5,55,376392,"Literature & Fiction",2
162091,"Large Print|History|Americas|United States|Civil War|General|Campaigns|Appomattox",4,169,782744,"Large Print",2
162255,"Children's Books|Literature|Science Fiction, Fantasy, Mystery & Horror|Science Fiction, Fantasy, & Magic|Spine-Chilling Horror|Horror|Authors, A-Z|( G )|Gaiman, Neil|( M )|McKean, Dave|Science Fiction & Fantasy|Ages 9-12|General|Book Clubs|Literature & Fiction|Popular Fiction",4.5,208,9703,"Children's Books",4
162283,"Business & Investing|Investing|Introduction|Personal Finance|General|Home & Office|Business & Investing Books",4,1637,37,"Business & Investing",1
162294,"Children's Books|Literature|Action & Adventure|Humorous|Science Fiction & Fantasy|Science Fiction|General|Series|Captain Underpants",5,115,46403,"Children's Books",2
162318,"Literature & Fiction|Drama|British & Irish|World Literature|British|Shakespeare",4,90,1077810,"Literature & Fiction",1
162427,"Literature & Fiction|General|Contemporary|Science Fiction & Fantasy|Science Fiction|Authors, A-Z|( H )|Heinlein, Robert A.",4.5,187,667085,"Literature & Fiction",2
162598,"Literature & Fiction|General|Contemporary|Books on CD|Science Fiction & Fantasy|Authors, A-Z|( J )|Jordan, Robert|Fantasy|Series|Wheel of Time|Unabridged",3.5,1069,262079,"Literature & Fiction",3
162676,"Biographies & Memoirs|General|Historical|Leaders & Notable People|Political|Presidents & Heads of State|Professionals & Academics|Military & Spies|United States|Military|People, A-Z|( E )|Eisenhower, Dwight D.",4,33,92009,"Biographies & Memoirs",1
162729,"Literature & Fiction|General|Contemporary",4,73,892193,"Literature & Fiction",1
162756,"Books on Tape|Business|Personal Finance|Business & Investing|Investing|General|Introduction|Home & Office|Business & Investing Books",4,102,942781,"Books on Tape",2
162797,"Biographies & Memoirs|General|History|Americas|United States|Colonial Period|People, A-Z|( A )|Adams, John",4.5,38,361742,"Biographies & Memoirs",2
162847,"Mystery & Thrillers|Authors, A-Z|( C )|Cook, Robin",3.5,45,252745,"Mystery & Thrillers",1
162974,"Mystery & Thrillers|Mystery|General|Women Sleuths|Thrillers|Suspense|Books on CD|Literature & Fiction|Authors, A-Z|( C )|Clark, Mary Higgins|Unabridged",4,161,487294,"Mystery & Thrillers",3
162977,"Books on Tape|Health, Mind & Body|Personal Growth|Self-Help|Self-Esteem|Religion & Spirituality|Authors, A-Z|( P )|Peck, M. Scott",4.5,34,116862,"Books on Tape",3
163053,"Children's Books|People & Places|Explore the World|Fiction|Other|Authors & Illustrators, A-Z|( C )|Cooney, Barbara",5,35,12629,"Children's Books",1
163059,"Literature & Fiction|General|Contemporary|Literary",5,45,650303,"Literature & Fiction",1
163202,"Religion & Spirituality|Christianity|Reference|New Testament|Study|Prophecies|New Age|Divination|Prophecy|General|Other Practices|Mysticism|Theology|Eschatology|Authors, A-Z|( J )|Joyner, Rick|Bible & Other Sacred Texts|Bible",4,102,34551,"Religion & Spirituality",2
163204,"Children's Books|History & Historical Fiction|Fiction|General|United States|Other|People & Places|Social Issues|Prejudice & Racism",3,36,128090,"Children's Books",1
163205,"Children's Books|Series|Historical|Dear America",4,54,175122,"Children's Books",1
163348,"Books on Tape|Languages|Italian|Travel|General|Essays & Travelogues|Europe|Italy|History|Categories|Travel Books",3.5,381,383715,"Books on Tape",3
163418,"Computers & Internet|Programming|Web Programming|HTML - General|Extensible Languages|XML|Software|Introductory Guides|For Dummies: General",2,43,614770,"Computers & Internet",1
163506,"Children's Books|History & Historical Fiction|United States|Fiction|1800s|Teens|Historical Fiction",3,170,422559,"Children's Books",2
163588,"Entertainment|Television|General|Guides & Reviews|Shows|1990's through 2004",3,77,178978,"Entertainment",1
163666,"Literature & Fiction|General|Classics|Literary",4.5,58,40219,"Literature & Fiction",1
163691,"Literature & Fiction|General|Contemporary|Romance|Book Clubs|Popular Fiction",3.5,452,165053,"Literature & Fiction",2
163821,"Business & Investing|Small Business & Entrepreneurship|Entrepreneurship|Computers & Internet|Networking|Data in the Enterprise|Client-Server Systems|Electronic Data Interchange (EDI)|SAP R3|Digital Business & Culture|Manager's Guides to Computing|General|Databases|Home & Office|Business & Investing Books|Careers|Computer & Internet Books|Internet",4,38,209816,"Business & Investing",2
163934,"Literature & Fiction|Genre Fiction|Family Saga|Historical|Large Print",4.5,231,800744,"Literature & Fiction",2
163962,"Nonfiction|Current Events|Conspiracy Theories|Education|General|Education Theory|History|Philosophy & Social Aspects|Policy",4,32,74604,"Nonfiction",2
164079,"History|Military|Weapons & Warfare|Biological & Chemical|Nonfiction|Current Events|Arms Control|Politics|International|Relations|Military Science|Terrorism|Freedom & Security|International Security",4.5,79,138198,"History",2
164111,"Bargain Books|Literature & Fiction|Fiction|Mysteries & Thrillers|Genre Fiction|Men's Adventure|Mystery & Thrillers|Mystery|General|Authors, A-Z|( B )|Burke, James Lee|Amazon.com Outlet|Categories|Bargain Books Outlet",4,48,329162,"Bargain Books",3
164223,"Romance|General|Historical",4.5,32,392339,"Romance",1
164250,"Books on Tape|Religion & Spirituality|Inspiration & Philosophy|Health, Mind & Body|Self-Help|General|Authors, A-Z|( P )|Peck, M. Scott",4,100,78356,"Books on Tape",3
164395,"Biographies & Memoirs|General|Regional U.S.|West|Travel|Essays & Travelogues|United States|Regions|Pacific|States|Alaska|Specialty Travel|Adventure|Categories|Travel Books",4,794,395,"Biographies & Memoirs",2
164581,"Literature & Fiction|Drama|British & Irish|Continental European|World Literature|British|Classics|Beckett, Samuel|Poetry|General|Authors, A-Z|( B )|Playwrights, A-Z",4,144,2544,"Literature & Fiction",1
164595,"Cooking, Food & Wine|General|Regional & International|U.S. Regional",4.5,63,174297,"Cooking, Food & Wine",1
