"from_name","to_name","connected","num_common_genre","from_salesrank","from_rating","from_reviews","to_salesrank","to_rating","to_reviews","from_degree","from_closeness","from_betweenness","from_transitivity","from_eigenvec_centrality","from_pagerank","to_degree","to_closeness","to_betweenness","to_transitivity","to_eigenvec_centrality","to_pagerank","same_community"
161757,186113,1,2,28113,4.5,123,345180,4.5,69,4,1.01921734300231e-06,1.00922680239533e-06,0.333333333333333,1.53582749695434e-07,1.28602938017268e-05,3,1.08535562219639e-06,2.18465283579027e-05,0.333333333333333,6.98331212391247e-07,9.90351416972731e-06,1
162204,193896,1,1,415596,4,33,164292,3,45,2,0.5,0,1,0,1.05895745638278e-05,2,0.5,0,1,0,1.05895745638207e-05,1
162654,205904,1,1,1174293,4.5,219,46639,3.5,80,3,0.0105263157894737,7.0002100049001e-09,0,0,1.6875215291805e-05,1,0.00884955752212389,0,NA,0,6.3697471839184e-06,1
162707,197069,1,1,56486,3,260,3469,4,45,2,9.33256308579332e-07,1.44370331081058e-05,0,1.29856440447802e-09,1.0952874238119e-05,1,8.74355163067238e-07,0,NA,9.37108056978293e-11,6.24340773577806e-06,1
162797,162798,1,1,361742,4.5,38,388539,5,37,4,9.10570171724429e-07,3.58932939121238e-05,0.333333333333333,2.65468357116367e-09,1.4539129507902e-05,2,8.57212413807292e-07,0,1,2.07061473121067e-10,7.74555397958888e-06,1
162912,176010,1,1,553962,4.5,77,20101,4.5,52,4,1.02993400182916e-06,0.000703988315617823,0,9.04435784186128e-09,1.46480097746051e-05,2,9.58880334610881e-07,0.00028502662815891,0,6.56245048629307e-10,7.22217473326318e-06,1
163202,163204,1,1,34551,4,102,128090,3,36,3,0.0833333333333333,0,1,0,1.09627012633874e-05,3,0.0833333333333333,0,1,0,1.09627012633829e-05,1
163202,163205,1,0,34551,4,102,175122,4,54,3,0.0833333333333333,0,1,0,1.09627012633874e-05,3,0.0833333333333333,0,1,0,1.0962701263378e-05,1
163204,163205,1,1,128090,3,36,175122,4,54,3,0.0833333333333333,0,1,0,1.09627012633829e-05,3,0.0833333333333333,0,1,0,1.0962701263378e-05,1
163418,186330,1,0,614770,2,43,102454,4.5,73,4,7.00388014960288e-07,1.44370331081058e-05,0.5,7.01019681410417e-14,1.51779361510489e-05,4,7.00388014960288e-07,1.44370331081058e-05,0.5,7.01018271717743e-14,1.51779361510414e-05,1
164187,183231,1,0,116086,4.5,43,98289,3,49,3,0.111111111111111,0,1,2.76101740238166e-16,8.76759333991814e-06,5,0.142857142857143,6.66686667133344e-10,0.5,0,1.38088403206766e-05,1
165258,174095,1,2,147116,4,157,176396,4,77,4,0.1,1.06669866741335e-09,0.5,0,1.24445387891232e-05,4,0.0909090909090909,2.66674666853337e-10,0.666666666666667,0,1.23024634425267e-05,1
165258,175496,1,1,147116,4,157,6241,4.5,58,4,0.1,1.06669866741335e-09,0.5,0,1.24445387891232e-05,4,0.0909090909090909,2.66674666853337e-10,0.666666666666667,0,1.23024634425187e-05,1
165272,201155,1,1,10622,4.5,41,1095060,4,60,5,1.16349149836762e-06,8.66179985226321e-05,0.1,8.38136282583747e-06,1.72322657989474e-05,4,1.0733529399137e-06,1.44366330961056e-05,0.666666666666667,6.68050075040112e-07,1.27895659602017e-05,1
165272,233971,1,1,10622,4.5,41,11435,4.5,132,5,1.16349149836762e-06,8.66179985226321e-05,0.1,8.38136282583747e-06,1.72322657989474e-05,1,1.07334717951195e-06,0,NA,6.04841549290115e-07,4.51792137039991e-06,1
166504,196000,1,1,369759,4.5,50,486706,4,440,3,9.17862335335497e-07,1.44370331081058e-05,0.333333333333333,2.18969613974454e-10,1.2793036290223e-05,1,8.60828926606587e-07,0,NA,1.5801919883528e-11,5.2131298001398e-06,1
166561,167378,1,1,292465,4,44,3820,3.5,170,11,9.20001288001803e-07,0.000403264318657035,0.181818181818182,4.61257461675856e-10,2.89026258088062e-05,4,8.62717491079501e-07,0,1,4.33474988124288e-11,1.01425314277864e-05,1
166561,229760,1,3,292465,4,44,68143,4,36,11,9.20001288001803e-07,0.000403264318657035,0.181818181818182,4.61257461675856e-10,2.89026258088062e-05,3,8.70638752827399e-07,0.000153537179352104,0,5.62350273887381e-11,9.57455182644778e-06,1
166561,251408,1,0,292465,4,44,313343,4,200,11,9.20001288001803e-07,0.000403264318657035,0.181818181818182,4.61257461675856e-10,2.89026258088062e-05,3,8.62719723929688e-07,2.05333829653839e-05,0.333333333333333,3.73493251362348e-11,8.84757315381143e-06,1
167137,167640,1,1,196110,4,42,366509,3,68,3,9.39786912715411e-07,2.88736662042114e-05,0.333333333333333,5.32472862414995e-10,1.13188186069134e-05,2,8.80085685142305e-07,0,1,4.14143253067298e-11,8.33988659107536e-06,1
167137,167642,1,1,196110,4,42,4691,3.5,36,3,9.39786912715411e-07,2.88736662042114e-05,0.333333333333333,5.32472862414995e-10,1.13188186069134e-05,2,8.80085685142305e-07,0,1,4.14143252209661e-11,8.33988659107113e-06,1
167162,177509,1,1,459634,2.5,74,85815,4,55,1,8.56964853300472e-07,0,NA,1.03995427188467e-10,6.30077342761668e-06,2,9.13470585333682e-07,1.44370331081058e-05,0,1.44108003502709e-09,1.10878523365619e-05,1
167344,200801,1,5,501425,4,365,5348,4.5,351,3,8.54945646830503e-07,2.88736662042114e-05,0.333333333333333,1.57773739185218e-11,1.36486865920277e-05,2,8.54944184968884e-07,0,1,1.57007473408877e-11,9.11406097958303e-06,1
167640,167642,1,3,366509,3,68,4691,3.5,36,2,8.80085685142305e-07,0,1,4.14143253067298e-11,8.33988659107536e-06,2,8.80085685142305e-07,0,1,4.14143252209661e-11,8.33988659107113e-06,1
167689,189757,1,1,207535,4.5,53,189354,3.5,315,6,8.29213524140893e-07,1.29427395796887e-05,0.333333333333333,3.29105054350776e-11,1.55838861816247e-05,4,8.12645412738542e-07,2.75930732581362e-06,0.5,3.08516444415081e-11,1.07071700700052e-05,1
167746,203671,1,1,63745,5,37,428830,4.5,303,3,8.05311836876034e-07,1.00003000070001e-10,0.666666666666667,8.95891916494354e-12,1.18632323700063e-05,2,8.05311188349402e-07,0,1,8.39425602727927e-12,8.22944948189446e-06,1
167958,196827,1,1,1406659,4,34,40680,4.5,43,3,7.79820126689578e-07,6.14758772721493e-05,0.666666666666667,2.47678256320266e-13,1.10863708787513e-05,3,8.26276928365095e-07,0.000151413785553781,0.333333333333333,3.14850499742613e-12,1.1201134731382e-05,1
168393,210720,1,1,145072,4.5,38,5176,3.5,33,3,0.0344827586206897,7.20021600504011e-09,0.333333333333333,0,1.27742434865227e-05,4,0.0277777777777778,4.60013800322007e-09,0.166666666666667,0,1.84550908435009e-05,1
168457,200111,1,0,69663,2.5,62,12330,4.5,127,3,1.15762312190119e-06,1.00003000070001e-10,0.666666666666667,9.08084978231405e-05,9.21951920915938e-06,3,1.26172935148373e-06,7.10249141626889e-06,0.666666666666667,0.000580586642752962,8.92339805942345e-06,1
169443,184181,1,0,291170,3,48,674822,4,82,4,7.27683934849002e-07,1.44366330961056e-05,0.666666666666667,3.18053557948955e-14,1.2384139110335e-05,3,6.91369769442009e-07,0,1,5.04925392629628e-15,9.56050507878311e-06,1
169968,212192,1,1,676690,4,295,1935,5,40,3,1.10197816099681e-06,2.88736662042114e-05,0.333333333333333,2.74111175336826e-06,1.17074647423287e-05,4,1.19720333301408e-06,0.000278092207480541,0.166666666666667,3.75575227037234e-05,1.34933843890662e-05,1
170610,170611,1,1,6634,4.5,71,58188,4,36,2,8.9382199177505e-07,4.33098992883167e-05,0,1.22803526484536e-09,9.67224455294495e-06,3,9.5546209013065e-07,5.77457323604217e-05,0.333333333333333,1.69279498949319e-08,1.25226833335562e-05,1
170610,176053,1,3,6634,4.5,71,356063,3.5,71,2,8.9382199177505e-07,4.33098992883167e-05,0,1.22803526484536e-09,9.67224455294495e-06,2,8.39651712469668e-07,2.88736662042114e-05,0,8.90871579144594e-11,1.06722700169243e-05,1
170716,207646,1,0,4496,4.5,43,57478,3.5,44,4,1.11072112458292e-06,3.48283517425724e-07,0.833333333333333,7.73387601051422e-08,1.06877869437157e-05,6,1.18667459365295e-06,3.92570370472715e-05,0.4,4.02558535931237e-07,1.57498761236295e-05,1
170735,205201,1,1,119067,5,58,50367,4,97,4,1.08719168602774e-06,1.10018050574212e-05,0.5,4.60611680992653e-07,1.25037955879156e-05,4,1.08324170913877e-06,8.47784589077371e-07,0.5,4.8501045609242e-07,1.24500044047204e-05,1
170940,199354,1,1,418270,2.5,75,7547,4.5,103,3,0.025,0,1,5.0590113480404e-16,8.32066427303254e-06,4,0.0256410256410256,6.66686667133343e-11,0.833333333333333,4.26853062744443e-16,1.06835485027416e-05,1
171271,239209,1,1,571551,4,34,53269,5,57,3,1.19405266249863e-06,0.000409502916014107,0.333333333333333,3.52783745361196e-05,9.2043460958716e-06,3,1.30563131843956e-06,0.000838494410982102,0,0.000483027695174077,9.62284768390205e-06,1
171462,207201,1,1,387983,3.5,44,53636,4.5,36,2,1.03189909677872e-06,8.62796276904207e-06,0,1.27510446621441e-08,8.53123800528811e-06,2,1.07896630711913e-06,1.63908930525173e-05,0,1.56906487429245e-07,7.64294333080567e-06,1
171497,174968,1,2,231395,4.5,67,89129,3.5,52,3,8.72706962456146e-07,5.38143632353017e-05,0,4.63605272010533e-12,1.17194162337992e-05,2,8.69904101771821e-07,1.86913154520854e-05,0,2.08782271946473e-11,8.01253541927327e-06,1
171542,180104,1,1,229296,5,37,154841,3,131,3,6.67064681926883e-07,0.000432936988023053,0.333333333333333,2.68494336097294e-16,9.33768966143837e-06,4,6.36433528336566e-07,1.92419105868038e-05,0.666666666666667,7.18245924609206e-16,1.09016449290376e-05,1
171607,222181,1,2,6156,3.5,255,50567,4,125,3,0.333333333333333,4.00012000280006e-10,0.333333333333333,0,1.55343072410266e-05,1,0.2,0,NA,0,5.98982323619761e-06,1
172340,172341,1,1,243657,4.5,337,109185,3,36,3,0.333333333333333,1.00003000070001e-10,0.666666666666667,0,1.25047103892023e-05,2,0.25,0,1,0,8.67443873845144e-06,1
172586,198023,1,1,80025,4.5,81,1252371,4,203,3,7.89950564893649e-07,7.21841655105285e-06,0.666666666666667,9.33762708142099e-12,1.12381676661252e-05,3,7.89950564893649e-07,7.21841655105285e-06,0.666666666666667,9.33762731876575e-12,1.1238167666121e-05,1
172586,200952,1,3,80025,4.5,81,322050,3,1020,3,7.89950564893649e-07,7.21841655105285e-06,0.666666666666667,9.33762708142099e-12,1.12381676661252e-05,3,8.37715984123607e-07,4.33098992883167e-05,0.333333333333333,1.18711839163474e-10,1.08846113580394e-05,1
173153,173154,1,1,157581,4,65,121914,4.5,364,6,1.10227454352055e-06,2.16550496471584e-05,0.533333333333333,3.52557092337628e-06,1.50233359810814e-05,4,1.02103849825658e-06,0,1,5.76588537684039e-07,1.01530614283788e-05,1
174095,175496,1,1,176396,4,77,6241,4.5,58,4,0.0909090909090909,2.66674666853337e-10,0.666666666666667,0,1.23024634425267e-05,4,0.0909090909090909,2.66674666853337e-10,0.666666666666667,0,1.23024634425187e-05,1
174423,251002,1,1,236136,4,44,381758,3.5,53,4,0.25,6.66686667133343e-11,0.833333333333333,0,1.16423392865638e-05,3,0.2,0,1,1.62315663524128e-16,9.01042747975527e-06,1
174741,186375,1,1,406931,4,36,1026719,4,85,4,0.05,2.4334063350367e-09,0.166666666666667,0,1.23173794158539e-05,2,0.0454545454545455,2.50007500175004e-10,0,3.21937118183385e-16,6.57537114603267e-06,1
174998,189028,1,1,31705,4,267,1316094,4.5,231,2,0.5,2.00006000140003e-10,0,0,1.54550547688496e-05,1,0.333333333333333,0,NA,0,8.15683446133302e-06,1
175247,207432,1,2,4389,4.5,62,191864,4,37,5,1.29357571492696e-06,0.000194853165897799,0.1,8.01350503824846e-05,1.79009435473611e-05,4,1.22460625847274e-06,0.000184282519044535,0.166666666666667,8.47501618560494e-06,1.32577569562096e-05,1
175418,196290,1,1,152920,4.5,44,800,4,52,3,7.55774495029271e-07,2.88708994545428e-05,0.333333333333333,1.63944192261454e-13,1.05044371935791e-05,3,7.16711783673449e-07,2.3934051350087e-08,0.333333333333333,1.38423751756754e-14,1.01079621469136e-05,1
175809,1280,1,1,142955,4.5,91,143973,4.5,45,5,1.20637739345275e-06,6.51821901023845e-05,0.3,3.02316698394716e-05,1.47726173680675e-05,5,1.31836027622285e-06,0.000199508786110921,0.2,0.000296143487285365,1.4789062694229e-05,1
176053,241818,1,3,356063,3.5,71,3277470,3.5,38,2,8.39651712469668e-07,2.88736662042114e-05,0,8.90871579144594e-11,1.06722700169243e-05,2,7.91670987870809e-07,1.44370331081058e-05,0,6.46201319555049e-12,1.17014821114014e-05,1
176627,176983,1,1,30235,4,33,49105,4.5,37,3,1.21543160584039e-06,1.38878103511263e-06,0.666666666666667,4.24860505245191e-05,8.93391581208828e-06,3,1.18745524778035e-06,5.04579468132825e-07,0.333333333333333,1.45725399960352e-05,9.06025156195855e-06,1
176731,212503,1,1,100697,4.5,49,9269,4.5,110,6,1.2294376552165e-06,0.000222915798770296,0.133333333333333,1.50078424889866e-05,1.69103997286075e-05,1,1.12922513700324e-06,0,NA,1.08304185040727e-06,3.98407614613174e-06,1
176812,176814,1,1,279214,4.5,51,32314,4.5,44,2,0.166666666666667,0,1,0,8.86365909857281e-06,3,0.2,1.00003000070001e-10,0.666666666666667,0,1.27774825966468e-05,1
176929,245198,1,4,52828,4.5,45,87285,4,254,4,1.08556652460219e-06,7.21814654295266e-05,0.333333333333333,1.48726707981457e-07,1.39011067114031e-05,4,1.17784936484473e-06,0.000415607665134372,0,2.02518948805639e-06,1.16920030747424e-05,1
176932,176933,1,0,69772,4.5,34,186760,3,33,3,1.09998658016372e-06,6.46577012094054e-06,0.333333333333333,8.80146066584949e-06,8.75890602384679e-06,4,1.02929475811059e-06,4.30241711799449e-06,0.166666666666667,1.44393100156207e-06,1.13393046830612e-05,1
177918,215669,1,2,25809,4.5,49,483498,4.5,89,2,1.04026664114546e-06,1.50370669231055e-06,0,2.70961166972054e-07,6.66604526466493e-06,4,1.12107623318386e-06,2.71354055572135e-05,0.333333333333333,3.50441107669681e-06,1.17326123568666e-05,1
177934,217307,1,0,50995,4,65,160742,4.5,34,3,0.0133333333333333,6.9002070048301e-09,0.333333333333333,4.62188397935417e-16,1.00543434209833e-05,4,0.0133333333333333,4.80014400336007e-09,0.333333333333333,3.06612892058868e-16,1.23836011545246e-05,1
177942,181169,1,2,554848,4.5,42,76522,4.5,41,1,6.18301858677217e-07,0,NA,0,5.75357967751561e-06,3,6.47186357311588e-07,2.88738662102115e-05,0,6.2367258987796e-16,1.47005064456603e-05,1
178350,178351,1,1,68690,4.5,91,30416,4.5,61,6,9.68242610614456e-07,3.36316327279402e-05,0.466666666666667,1.76863205799408e-08,1.43915416913654e-05,7,9.57910375989402e-07,1.66715451102958e-05,0.428571428571429,4.43524633549293e-09,1.65953962219664e-05,1
178372,178374,1,2,4568,4.5,35,7300,5,38,2,9.84569821753479e-07,0,1,2.23515317053533e-07,8.08511281067554e-06,3,1.05989464647214e-06,2.88736662042114e-05,0.333333333333333,2.87376358941169e-06,1.08017776996298e-05,1
178458,178459,1,1,110705,4.5,40,184115,4.5,37,4,9.49412456101542e-07,1.83338833461669e-10,0.666666666666667,5.29489519223344e-09,1.06147014654446e-05,4,1.01925785796846e-06,4.33082159044822e-05,0.5,3.36144744141688e-08,1.03368152693604e-05,1
178524,191429,1,1,383,4.5,350,87538,4.5,42,4,9.58311531745986e-07,0.000189572033453462,0.333333333333333,9.94101782824763e-09,1.45877638839316e-05,2,9.57894777174517e-07,0,1,9.26528979426637e-09,7.78499031360648e-06,1
178800,192517,1,1,169078,3.5,96,148201,4,71,4,1.20439701261365e-06,6.34746478775888e-05,0.166666666666667,2.82284891233213e-05,1.31896256193185e-05,2,1.10806761871836e-06,7.01936032838392e-06,0,2.0596487769047e-06,7.6198769748188e-06,1
179378,179379,1,1,112356,4.5,164,510240,4,37,4,1.13883542689246e-06,0.000100494498188704,0.5,6.24445491904545e-06,1.28558828627328e-05,3,1.1348792658693e-06,6.50985495489917e-06,0.666666666666667,6.20527791572724e-06,1.00107950503157e-05,1
179445,179446,1,1,141133,4.5,38,769,5,53,4,1.0215955074316e-06,8.66171984986315e-05,0.166666666666667,5.85107035538924e-07,1.47209182226332e-05,2,1.02158924552569e-06,0,1,5.79351867049668e-07,7.80033649938476e-06,1
179445,182126,1,0,141133,4.5,38,1337659,4.5,85,4,1.0215955074316e-06,8.66171984986315e-05,0.166666666666667,5.85107035538924e-07,1.47209182226332e-05,1,9.51434954197921e-07,0,NA,4.22242842304424e-08,4.71663130688796e-06,1
180225,212243,1,1,142549,3.5,97,175661,4,54,3,0.2,6.00018000420009e-10,0.333333333333333,0,1.33592418591973e-05,1,0.125,0,NA,0,5.37355471134758e-06,1
180227,180229,1,1,522402,4.5,110,79696,4.5,124,3,7.72355243249422e-07,4.33098992883167e-05,0.333333333333333,1.26115660428979e-12,1.25810966222228e-05,3,7.31571173462109e-07,1.44370331081058e-05,0.333333333333333,9.79470426372825e-14,1.36098787962914e-05,1
180238,220729,1,1,249030,3.5,68,255151,5,33,4,1.07720779122851e-06,0.000639154153605538,0.166666666666667,1.59833357060071e-08,1.22149889579448e-05,4,1.16178156880012e-06,0.000752161136913606,0.166666666666667,1.92890629295139e-07,1.18905500146938e-05,1
180309,195097,1,2,93580,4.5,33,39510,4,60,2,6.79610066927999e-07,1.44370331081058e-05,0,1.06004956243445e-15,1.1297008026327e-05,4,7.14668061698723e-07,5.77467323904224e-05,0,1.92738892176535e-14,2.01287385192856e-05,1
180358,205664,1,1,504029,4,39,242173,4,57,2,1.03445029828374e-06,1.03497835669e-05,0,2.07259565069152e-07,8.34945219252673e-06,3,9.66376850249277e-07,5.57230640462907e-06,0,3.10322481459872e-08,1.12827959563234e-05,1
180586,190797,1,1,1041654,4.5,75,21992,4.5,105,1,1,0,NA,0,1.05895745638439e-05,1,1,0,NA,0,1.05895745638358e-05,1
180588,202043,1,0,71176,4.5,36,135889,4,54,2,1.02180532564936e-06,2.11035987532877e-08,0,7.04441832665418e-08,6.73774684093188e-06,3,1.03442782693609e-06,8.57052571256872e-07,0,1.69926277350871e-07,9.09079235626855e-06,1
182235,182236,1,2,316471,3.5,104,10868,4.5,53,6,9.91767339316335e-07,7.22763349422596e-06,0.4,3.84762305022482e-08,1.66170601076605e-05,4,9.91765372115326e-07,4.81835314360697e-06,0.5,2.64261559695707e-08,1.15086061294206e-05,1
182235,218790,1,1,316471,3.5,104,232,3.5,808,6,9.91767339316335e-07,7.22763349422596e-06,0.4,3.84762305022482e-08,1.66170601076605e-05,3,9.9173586503665e-07,2.40131344495292e-06,0.666666666666667,1.52176502981053e-08,8.8351096770218e-06,1
182616,186598,1,4,12521,3.5,72,1579497,4,76,6,1.13462044676815e-06,7.99869449693116e-05,0.2,3.67638902526056e-06,1.57057932994382e-05,5,1.12628847401427e-06,4.01915901955994e-05,0.4,1.42904810539058e-06,1.3093966572089e-05,1
183035,183036,1,1,991016,4.5,39,450205,4.5,221,6,8.33554225203012e-07,9.71586137030008e-05,0.266666666666667,1.82409069815275e-12,1.74736365536409e-05,3,7.86248204405663e-07,0,1,1.54007190813936e-13,9.37815699155719e-06,1
183182,162580,1,1,324088,4.5,39,79703,2.5,35,6,8.64709310671032e-07,1.00003000070001e-10,0.866666666666667,5.43963662861802e-10,1.14660125498189e-05,10,9.20721293060984e-07,0.000300012020618387,0.444444444444444,4.35565923169865e-09,1.87148747585596e-05,1
183335,202732,1,1,299514,3.5,71,239927,3.5,150,2,0.5,0,1,0,1.05895745638341e-05,2,0.5,0,1,0,1.05895745638207e-05,1
183624,224168,1,1,32520,4,38,135541,4.5,61,4,9.2243349023927e-07,1.44366330961056e-05,0.666666666666667,7.35136857849487e-09,1.18593454954199e-05,3,8.64849905298935e-07,0,1,1.14354820441251e-09,9.24929026063164e-06,1
183862,204240,1,1,399781,4,208,99691,4.5,73,4,9.80840266239282e-07,5.20498208689493e-05,0.333333333333333,3.21318091005883e-08,1.20920954123243e-05,2,9.80784470651006e-07,0,1,3.17567676178218e-08,6.41242022933944e-06,1
184141,221035,1,1,20945,4,85,128473,4.5,100,5,9.08385671487772e-07,1.67366261780905e-05,0.6,5.69529326173529e-10,1.2821937924037e-05,5,9.53361552835297e-07,0.000104241267602084,0.4,1.12208011535125e-09,1.32782354748412e-05,1
184286,215009,1,2,205467,4,36,788859,4,427,2,0.0434782608695652,4.80014400336007e-09,0,5.87056709823904e-18,6.9998887479652e-06,3,0.0344827586206897,3.60010800252005e-09,0.333333333333333,0,1.18926265610145e-05,1
184390,197198,1,1,170470,4.5,37,81787,4.5,120,2,1.16521054189281e-06,1.44370331081058e-05,0,1.91142131935742e-06,9.21008973958758e-06,4,1.27221121759519e-06,0.000365142470830781,0,2.63488595974272e-05,1.3855707669136e-05,1
184725,195321,1,0,142037,4,140,63826,3,56,3,9.60018125142203e-07,0.00011548646457084,0,2.14353024988051e-09,1.40544901728165e-05,1,8.97803075873338e-07,0,NA,1.54687946353341e-10,5.57054173354255e-06,1
184800,216195,1,1,238234,4,33,15892,4.5,108,5,1.34283523545944e-06,0.000528826522495326,0.2,0.00271536042330311,1.44724025487602e-05,3,1.23848211631824e-06,0.000139555678504715,0,0.000198643107106714,9.5450684780997e-06,0
185038,195836,1,0,287820,4.5,82,25241,4.5,115,2,1.11658485821605e-06,2.88736662042114e-05,0,2.35307063541977e-06,9.00452980551378e-06,2,1.03330443525263e-06,1.44370331081058e-05,0,1.70698445029709e-07,1.05918310901151e-05,1
185653,185654,1,3,9471,4.5,67,5754,4,166,4,1.03577569241605e-06,2.88736662042114e-05,0.333333333333333,1.70981784140302e-07,1.49210857160591e-05,3,1.03577461958588e-06,1.44370331081058e-05,0.333333333333333,1.70017405438231e-07,1.19009083824786e-05,1
185653,185657,1,1,9471,4.5,67,21086,4,35,4,1.03577569241605e-06,2.88736662042114e-05,0.333333333333333,1.70981784140302e-07,1.49210857160591e-05,2,9.63723519286999e-07,0,1,1.32986051850886e-08,8.27681199867715e-06,1
185654,185656,1,1,5754,4,166,451352,5,36,3,1.03577461958588e-06,1.44370331081058e-05,0.333333333333333,1.70017405438231e-07,1.19009083824786e-05,1,9.63721661764536e-07,0,NA,1.22693161374041e-08,4.96036022628015e-06,1
185683,191257,1,2,560229,4.5,610,8469,4.5,79,3,0.142857142857143,0,1,1.89481744458927e-16,9.52610702664675e-06,3,0.142857142857143,0,1,1.89871533205471e-16,9.52610702664247e-06,1
186338,188114,1,1,196725,4.5,51,112885,4,1101,3,6.37283642203472e-07,6.66686667133343e-10,0.333333333333333,2.26444545665431e-17,9.2001035514551e-06,5,6.68011150442123e-07,7.21834988238613e-06,0.7,1.27092539397872e-15,1.34290549772093e-05,1
187408,195472,1,0,385939,4.5,147,1635342,4.5,83,2,5.49006216397388e-07,2.16528567242283e-05,0,5.91672927700707e-16,6.76117962338534e-06,5,5.28083479436429e-07,2.88745971845216e-05,0.1,0,1.56219423650564e-05,1
187854,215497,1,2,17647,4.5,118,159242,3.5,88,6,9.87762609036645e-07,3.01202738559414e-05,0.4,4.03253402981519e-09,1.47778528597576e-05,5,1.03073443951753e-06,0.000236186982839529,0.2,1.35589384441029e-08,1.34455507641588e-05,1
188406,159794,1,1,317363,4.5,67,514744,4,50,4,1.04367247470399e-06,3.3932923004342e-05,0.166666666666667,3.23738411985593e-08,1.02017796814516e-05,4,9.71644498597431e-07,3.19618536190513e-05,0,4.76333625171952e-09,1.06448423356221e-05,1
188771,211709,1,1,195286,4.5,57,202644,4.5,33,6,1.37289278119247e-06,0.000934014468918711,0.2,0.00633369694566156,1.75965705455601e-05,4,1.52122489028165e-06,0.00111724365193626,0.166666666666667,0.0738260337531733,1.09501754881901e-05,1
189493,210410,1,2,1911,4.5,219,84287,4,122,2,9.03451727670739e-07,2.88736662042114e-05,0,8.50664490739512e-10,8.7436737474191e-06,4,9.66475852117597e-07,4.33098992883167e-05,0.5,1.17260546653836e-08,1.28351714332603e-05,1
190830,218810,1,1,376246,4.5,54,319147,4.5,52,3,1.20975595593101e-06,3.9284366006316e-07,0.666666666666667,3.15658820337018e-05,9.99284251501385e-06,5,1.31717944462446e-06,5.55439810826026e-05,0.2,0.000306107214769323,1.70673496390534e-05,1
191027,191028,1,1,389705,4,101,34942,4.5,284,4,9.28695674785634e-07,0,1,1.30082076142972e-09,9.2742041187018e-06,7,9.95422053973775e-07,7.50331407465099e-05,0.428571428571429,1.36680152319195e-08,1.52709260497127e-05,1
191289,209710,1,4,97734,5,46,164735,4,121,3,0.2,2.00006000140003e-10,0.666666666666667,0,1.27116779470313e-05,3,0.2,2.00006000140003e-10,0.666666666666667,0,1.27116779470259e-05,1
191389,216547,1,1,34069,4.5,110,2223,5,103,2,6.02122723449248e-07,0,1,0,9.50490146230745e-06,2,6.02122723449248e-07,0,1,0,9.50490146230172e-06,1
192061,192063,1,1,381127,5,223,394585,4,293,4,9.04438804766031e-07,1.67162681631133e-05,0.5,2.20071059061704e-10,1.2618982108128e-05,3,8.76326649005764e-07,0,1,1.42947262422656e-10,9.75881211572e-06,1
192078,198299,1,3,816694,4,37,378396,3.5,217,5,8.75792482722804e-07,5.42615317938891e-05,0.1,5.26048251829758e-11,1.45734229098231e-05,3,8.85486260352441e-07,3.01012388833981e-05,0.333333333333333,7.13209102029262e-11,9.18713861118617e-06,1
192156,193310,1,1,176075,2.5,99,48494,4.5,92,2,1.09409549484298e-06,2.88736662042114e-05,0,3.49825654254142e-06,9.43856168827636e-06,2,1.01401572535587e-06,1.44370331081058e-05,0,2.53773492322923e-07,1.08806194269829e-05,1
192171,192173,1,0,87891,5,236,6663,4,146,1,1,0,NA,0,1.05895745638439e-05,1,1,0,NA,0,1.05895745638358e-05,1
192227,212643,1,4,145159,3.5,297,700724,3.5,149,3,1.008511839929e-06,1.44370331081058e-05,0.333333333333333,2.55374274129565e-09,1.12230965105563e-05,1,9.40076691456489e-07,0,NA,1.84290891530644e-10,4.76831352923524e-06,1
192231,204259,1,0,427635,4.5,33,72487,4,85,3,9.07883424136807e-07,8.72226560165987e-07,0.333333333333333,1.33302236903548e-10,1.01263235484148e-05,3,9.65253760387337e-07,2.44184389166054e-05,0.333333333333333,1.42532019907207e-09,9.58348183431601e-06,1
192358,212674,1,1,214152,3,38,3037,4.5,36,5,8.21908800999441e-07,3.14612291008746e-05,0.6,5.79628574450176e-12,1.38672162035127e-05,4,7.91174292531948e-07,0,1,7.02726170828916e-13,1.0896072119911e-05,1
192441,209347,1,2,144114,4,1095,13348,4,84,4,8.75701217750113e-07,5.99196728703119e-05,0.166666666666667,2.01993803480122e-10,1.38762999256727e-05,1,8.2363842273242e-07,0,NA,1.45769045547469e-11,4.53714991878511e-06,1
192582,217858,1,1,194526,3.5,104,20561,4,72,4,1.18978073530829e-06,0.000141940678625975,0.166666666666667,0.000114690946473972,1.27356798509168e-05,4,1.29370959583219e-06,0.000147953891425387,0.5,0.00155606561281224,1.02119031589402e-05,1
192717,198390,1,1,137571,5,67,483053,4,60,4,6.43146374969772e-07,0.000115485064528839,0.333333333333333,1.06872913638073e-15,1.16515929973097e-05,4,6.43152579588524e-07,7.43808088626142e-08,0.333333333333333,1.17574346058629e-15,1.16934859909818e-05,1
192788,192789,1,1,337375,4,77,892700,4.5,40,3,6.67277893216853e-07,9.62378394969996e-06,0.666666666666667,3.00969549736697e-15,8.80605603500337e-06,4,6.67278338476937e-07,9.6242839647003e-06,0.5,2.87669098368267e-15,1.14714550319863e-05,1
