"from_name","to_name","connected","num_common_genre","from_salesrank","from_rating","from_reviews","to_salesrank","to_rating","to_reviews","from_degree","from_closeness","from_betweenness","from_transitivity","from_eigenvec_centrality","pagerank.x","to_degree","to_closeness","to_betweenness","to_transitivity","to_eigenvec_centrality","pagerank.y","same_community"
77450,93079,1,1,372885,5,41,131847,4.5,78,2,1.0255631880247e-06,8.15485462620242e-06,0,1.83950741753856e-07,9.25600831127757e-06,0,NA,0,NA,2.65662900621852e-16,1.59003914677098e-06,0
77450,140497,1,1,372885,5,41,484763,4.5,41,2,1.0255631880247e-06,8.15485462620242e-06,0,1.83950741753856e-07,9.25600831127757e-06,3,8.99923146563284e-07,2.85736572040014e-05,0.333333333333333,2.17544427842665e-11,1.02317274625215e-05,0
77453,93079,1,3,204471,4,36,131847,4.5,78,4,1.14739031809102e-06,6.47116158297485e-05,0,1.52041293552632e-06,1.36105937049294e-05,0,NA,0,NA,2.65662900621852e-16,1.59003914677098e-06,0
77467,192057,1,1,815484,4.5,52,18402,4.5,50,3,1.11673573677199e-06,4.28602858000019e-05,0,6.09641475759789e-07,1.46325364629929e-05,2,9.39982140339334e-07,0,1,1.64600424751944e-10,7.48664359702063e-06,0
77641,77645,1,1,10465,4.5,58,51925,4.5,62,4,1.29356734829042e-06,0.000365742402851493,0.166666666666667,6.64646956806414e-05,1.27078308043499e-05,4,1.08717513847893e-06,6.16414076634342e-05,0.5,1.63677489476504e-06,1.10814008947771e-05,0
77706,80320,1,1,830902,4.5,45,30190,4,58,2,1.12113027870178e-06,3.92643314055481e-05,0,1.37585728718626e-06,6.23659394716006e-06,3,1.30242589847851e-06,6.93001906111093e-06,0.666666666666667,0.000122534693787357,9.05776210152462e-06,0
77854,94927,1,0,456555,4,33,550712,4,43,2,9.60735692964244e-07,0,1,9.29052402905568e-09,6.98226265476687e-06,4,1.30229699143349e-06,7.09680112234464e-05,0.166666666666667,0.000147169214430699,1.34316562816155e-05,0
77875,109240,1,1,43189,3.5,57,1045812,3,76,4,1.15164650901394e-06,2.95591516309637e-05,0.5,5.13231675771651e-06,1.12169378603465e-05,3,1.17723509855812e-06,0.000122254508785192,0,1.28706627961856e-05,1.07870005644481e-05,0
77878,135204,1,3,113195,4.5,33,2339754,4.5,36,5,1.18925013022289e-06,7.66520126842864e-05,0.2,4.76902698261971e-05,1.5658971949185e-05,1,1.01313529915353e-06,0,NA,2.21309617940537e-08,5.30067545298965e-06,0
77967,104380,1,1,42591,4,38,189621,4,41,5,1.02886586058456e-06,4.27934629549299e-06,0.6,4.72065856597622e-09,1.26817664204723e-05,2,9.56706175442692e-07,2.14572834065468e-05,0,8.05575950340496e-10,6.87744353605434e-06,0
77967,134428,1,1,42591,4,38,343336,4.5,87,5,1.02886586058456e-06,4.27934629549299e-06,0.6,4.72065856597622e-09,1.26817664204723e-05,2,1.08485873511981e-06,0,1,2.17546235737525e-06,7.35248104434466e-06,0
77967,154244,1,2,42591,4,38,290175,4,40,5,1.02886586058456e-06,4.27934629549299e-06,0.6,4.72065856597622e-09,1.26817664204723e-05,3,1.21649025530481e-06,4.04898004107453e-05,0.333333333333333,4.5070824718723e-06,9.18762736453395e-06,0
77967,174901,1,2,42591,4,38,902274,4,300,5,1.02886586058456e-06,4.27934629549299e-06,0.6,4.72065856597622e-09,1.26817664204723e-05,2,1.07042657569468e-06,5.71457143600017e-05,0,7.43770014222347e-08,7.90834577061177e-06,0
77967,250673,1,2,42591,4,38,115283,4,40,5,1.02886586058456e-06,4.27934629549299e-06,0.6,4.72065856597622e-09,1.26817664204723e-05,1,1,0,NA,2.28318659520368e-16,1.06002609784192e-05,0
77993,102157,1,2,212354,5,53,9537,4.5,37,4,1.1721625461246e-06,9.58183388599696e-05,0.166666666666667,2.98660403629337e-05,1.30317268121208e-05,2,7.25155273873018e-07,8.57137713961087e-06,0,8.69638155368451e-14,6.98648543871413e-06,0
77993,240567,1,1,212354,5,53,125309,4,111,4,1.1721625461246e-06,9.58183388599696e-05,0.166666666666667,2.98660403629337e-05,1.30317268121208e-05,2,8.07284939292173e-07,2.85736572040014e-05,0,1.08123645391782e-12,8.30496632109043e-06,0
78162,78164,1,3,260002,3.5,25,317547,4.5,28,3,1.04180014731054e-06,3.91016497317536e-05,0,2.8945954684228e-08,1.14900287327037e-05,0,NA,0,NA,2.65662900621852e-16,1.59003914677098e-06,0
78248,95846,1,0,82000,4.5,27,191007,4,40,1,7.97014701733188e-07,0,NA,6.07699735029486e-13,5.53181020034928e-06,3,1.09173523673733e-06,9.74763413765161e-08,0.333333333333333,7.25064197105968e-06,1.02728718658328e-05,0
78277,127427,1,1,26593,4.5,114,597068,3,32,6,1.52868033612623e-06,0.000483548832487492,0.133333333333333,0.0268665677471765,1.56198302512163e-05,1,8.39294421965342e-07,0,NA,6.21662606884297e-11,5.93454686770281e-06,0
78293,84059,1,1,110409,4.5,32,252583,4,28,4,9.80588274517649e-07,0.000161812655752064,0,4.71290612552946e-10,1.4799535644179e-05,4,1.13422665024306e-06,5.59682688830164e-05,0.333333333333333,3.32483870848247e-07,1.21030179095947e-05,0
78293,252174,1,1,110409,4.5,32,363634,3,29,4,9.80588274517649e-07,0.000161812655752064,0,4.71290612552946e-10,1.4799535644179e-05,2,1.40272914983392e-06,1.42870286080008e-05,0,0.00119534662197529,8.2568416095189e-06,0
78295,84059,1,2,94428,4.5,40,252583,4,28,3,8.1943301790625e-07,5.73615225728946e-06,0,2.59998931113482e-12,9.02445215646477e-06,4,1.13422665024306e-06,5.59682688830164e-05,0.333333333333333,3.32483870848247e-07,1.21030179095947e-05,0
78355,123590,1,1,703,4,76,175399,4,41,2,1.09075281577839e-06,2.85736572040014e-05,0,1.38145931952572e-07,9.04741824743338e-06,1,0.2,0,NA,1.4303835573525e-16,5.99586783545249e-06,0
78395,134723,1,1,1353753,3.5,59,161777,4.5,51,4,0.0416666666666667,1.13336733412668e-09,0.5,3.24615711708191e-16,1.136909644296e-05,4,9.92332248714185e-07,8.03180409951455e-09,0.833333333333333,3.45164610576978e-09,1.01482133491322e-05,0
78508,108253,1,0,244930,3.5,29,289921,4.5,32,2,1.05098650848619e-06,2.86726189993689e-05,0,2.94730557440707e-08,8.50876616755485e-06,3,0.333333333333333,1.00003000070001e-10,0.666666666666667,4.60396465102799e-16,1.25173294532333e-05,0
78539,110561,1,1,51575,4.5,903,32331,4,25,1,9.66101432921645e-07,0,NA,2.17381909527569e-09,5.69486812167865e-06,1,0.2,0,NA,1.42972662909833e-16,5.99586783544438e-06,0
78614,91857,1,1,230284,4.5,26,859751,4.5,155,2,7.74487753799637e-07,5.71457143600017e-05,0,6.44147347772609e-13,8.56290038423847e-06,4,9.87965591134392e-07,0.000140534206478097,0,4.33663128393841e-10,1.28007889243366e-05,0
78945,104347,1,2,75860,4.5,120,284418,4,39,1,9.83503692564614e-07,0,NA,1.80036335307655e-09,4.49126058806665e-06,4,1.22361728188104e-06,0.000670684805419116,0,2.12387953252675e-05,1.34929779383882e-05,0
78945,218034,1,1,75860,4.5,120,13717,4,44,1,9.83503692564614e-07,0,NA,1.80036335307655e-09,4.49126058806665e-06,5,7.74969117480668e-07,5.71467477243695e-06,0.7,1.39210045129114e-12,1.31292338467394e-05,0
78967,155057,1,1,1635,3.5,500,123369,4.5,61,5,1.07660473318505e-06,7.2191923641817e-06,0.4,1.12697604449935e-06,1.40141071846354e-05,6,9.24564761138694e-07,8.70520018705578e-05,0.333333333333333,4.04962296829004e-11,1.42673859865184e-05,0
79270,174830,1,1,136874,4,53,919171,4.5,37,3,9.5772322373468e-07,8.82189951109491e-06,0,2.63244863519672e-09,1.1090411176482e-05,1,7.84772278704027e-07,0,NA,9.25203002006622e-13,5.55217643749936e-06,0
79307,152830,1,1,225760,4.5,44,527149,4,37,1,1,0,NA,2.28466489587917e-16,1.06002609784192e-05,3,0.2,0,1,3.10232764761549e-16,1.10522248109037e-05,0
79307,100760,1,1,225760,4.5,44,177077,3.5,27,1,1,0,NA,2.28466489587917e-16,1.06002609784192e-05,1,0.0714285714285714,0,NA,1.8564168638236e-16,6.57917328964921e-06,0
79320,153317,1,2,208609,4,36,401747,3.5,84,4,9.94101992876265e-07,0,1,4.51330209725985e-08,9.80156928592396e-06,1,7.97410648143349e-07,0,NA,7.0898925842566e-13,5.80325360243628e-06,0
79379,123128,1,1,90795,4.5,31,455021,5,84,3,0.0714285714285714,0,1,2.89714846880106e-17,8.79661613271169e-06,5,9.88909381288846e-07,5.16893711836181e-08,0.6,1.41996638535959e-08,1.33021034448007e-05,0
79417,127949,1,3,136269,4.5,31,259962,4.5,45,1,8.80978097122549e-07,0,NA,1.25293308819962e-10,5.22898005241218e-06,3,1.02895161149257e-06,5.52514752155091e-06,0.666666666666667,9.27330090912753e-08,9.5295675958023e-06,0
79417,129695,1,0,136269,4.5,31,26224,3,28,1,8.80978097122549e-07,0,NA,1.25293308819962e-10,5.22898005241218e-06,1,0.333333333333333,0,NA,1.92348588855639e-16,8.16506588878235e-06,0
79417,247732,1,0,136269,4.5,31,75922,4.5,25,1,8.80978097122549e-07,0,NA,1.25293308819962e-10,5.22898005241218e-06,1,1,0,NA,2.28402197586387e-16,1.06002609784273e-05,0
79466,104116,1,3,122913,4,47,863586,4.5,143,1,9.47750514154654e-07,0,NA,6.84391038026679e-10,5.02054174404277e-06,1,7.39001077463571e-07,0,NA,1.85532107397826e-13,5.53149378774682e-06,0
79478,97543,1,1,3580,5,29,4453,3.5,722,2,0.25,0,1,2.60396047737501e-16,8.68319250360153e-06,3,9.22594335270781e-07,1.42870286080008e-05,0.333333333333333,7.81111682262029e-11,1.07175505450241e-05,0
79741,82481,1,1,574911,3.5,36,28820,3,52,2,0.5,2.00006000140003e-10,0,4.41467454902299e-16,1.5470651157701e-05,3,8.68326153723252e-07,7.290455761035e-06,0.333333333333333,1.45124386939054e-11,9.11505070811704e-06,0
79750,149658,1,1,620842,4,162,577095,4,66,5,1.06916880678623e-06,8.16177750788057e-05,0.5,3.90735475016444e-08,1.27245238527459e-05,6,1.03794089134212e-06,1.46460146692625e-05,0.4,8.4647713175938e-08,1.61810151814172e-05,0
80157,94836,1,0,358761,4,102,31478,4.5,84,0,NA,0,NA,2.65662900621852e-16,1.59003914677098e-06,2,0.5,0,1,3.56236798248085e-16,1.06002609784174e-05,0
80157,187408,1,0,358761,4,102,385939,4.5,147,0,NA,0,NA,2.65662900621852e-16,1.59003914677098e-06,3,0.0105263157894737,1.78362493696281e-08,0.333333333333333,0,8.42350833961338e-06,0
80217,168009,1,2,608,4,134,1004451,5,100,5,1.17907982252491e-06,1.15650655643725e-08,0.5,2.09749009424389e-05,1.37229330356157e-05,1,1.11564310130932e-06,0,NA,2.52997013812725e-06,3.86461268953994e-06,0
80370,120187,1,1,82930,3.5,85,3535,4.5,66,3,1.0137864823738e-06,2.44940000004738e-05,0,2.16085682784867e-09,1.07129475898258e-05,2,1.04567180753783e-06,0,1,2.55666375739574e-07,6.77123610829374e-06,0
80512,158390,1,2,106187,4,32,745561,3.5,167,1,9.5058299254933e-07,0,NA,1.59259981077291e-09,4.52670125210789e-06,0,NA,0,NA,2.65662900621852e-16,1.59003914677098e-06,0
80512,237053,1,1,106187,4,32,121794,4.5,105,1,9.5058299254933e-07,0,NA,1.59259981077291e-09,4.52670125210789e-06,1,7.55297847929842e-07,0,NA,7.80737936252239e-14,6.6587723255891e-06,0
80512,258565,1,1,106187,4,32,21911,4,51,1,9.5058299254933e-07,0,NA,1.59259981077291e-09,4.52670125210789e-06,5,0.2,0,1,0,1.06002609784216e-05,0
80558,117130,1,1,41939,4,31,1304790,5,66,2,0.5,0,1,3.55723760188797e-16,1.06002609784174e-05,1,0.0357142857142857,0,NA,1.72843677942371e-16,6.11235194674916e-06,0
80864,110171,1,5,511043,4,25,14304,3.5,114,3,1.08365725654827e-06,0,1,2.24403672340071e-06,9.14125967365793e-06,4,9.66174239862417e-07,1.31768191614947e-05,0.5,1.41840132961902e-08,1.23339065224695e-05,0
80999,241899,1,1,30709,4.5,45,69175,4.5,31,6,1.20401418328708e-06,0.000189298386939932,0.133333333333333,6.7504229363974e-06,2.03850091000357e-05,3,0.0714285714285714,1.20003600084002e-09,0.333333333333333,4.15523135269216e-16,1.33694774605544e-05,0
81019,208459,1,1,127603,3.5,55,24183,4.5,122,5,9.32386153319714e-07,0.000142855252295664,0.3,1.67140848004027e-10,1.48593050254749e-05,3,7.83780754577084e-07,1.42870286080008e-05,0.333333333333333,3.98725795204573e-13,1.23888047920657e-05,0
81042,86492,1,1,608617,4,334,346383,5,34,5,1.19597053606987e-06,0.000277900599907961,0.1,7.46079112569092e-06,1.5061903303537e-05,7,8.99440727755482e-07,0.000151751874184716,0.238095238095238,6.96862146943052e-11,2.08303811524735e-05,0
81042,193936,1,1,608617,4,334,341399,4.5,28,5,1.19597053606987e-06,0.000277900599907961,0.1,7.46079112569092e-06,1.5061903303537e-05,3,0.0909090909090909,2.40007200168004e-09,0.333333333333333,3.33628139375356e-16,1.12480908472668e-05,0
81078,119903,1,1,440546,4,25,1642,4,25,1,8.87556370924008e-07,0,NA,1.05802863484491e-11,5.85290634204118e-06,2,1.177739776041e-06,0,1,1.1834584567133e-06,6.45899905654825e-06,0
81078,119904,1,1,440546,4,25,37196,3.5,26,1,8.87556370924008e-07,0,NA,1.05802863484491e-11,5.85290634204118e-06,3,1.10675786351462e-06,1.16075009236202e-05,0,4.49673437409816e-07,9.89321190204026e-06,0
81141,125406,1,1,535912,4.5,30,256070,3,332,8,1.04205200881576e-06,6.34084776144188e-05,0.178571428571429,4.37551029445558e-07,2.12103282296668e-05,1,1.18771052168997e-06,0,NA,4.40123139322415e-06,4.17838721699545e-06,0
81141,125407,1,1,535912,4.5,30,1049151,4.5,25,8,1.04205200881576e-06,6.34084776144188e-05,0.178571428571429,4.37551029445558e-07,2.12103282296668e-05,2,7.98236217254355e-07,0,1,9.92524319082922e-14,8.66053470823634e-06,0
81174,101388,1,1,369286,4,33,261913,2.5,83,2,1.08133943352952e-06,5.66029628932073e-05,0,6.82798385846733e-07,7.11437851430398e-06,2,8.25956168158068e-07,6.96526807324636e-06,0,1.35274448781189e-12,7.75115129002881e-06,0
81272,113519,1,1,536592,3,28,1465330,4.5,33,1,1,0,NA,2.28433133100646e-16,1.06002609784192e-05,5,1.02125747432814e-06,0.000142857685702,0.1,8.52169673656947e-08,1.80943612899573e-05,0
81480,81482,1,1,114639,4.5,35,453912,4,34,2,8.07151361058983e-07,1.10989074563035e-05,0,1.22498426154883e-12,8.83823498687873e-06,2,1.1422605564865e-06,2.84637045864588e-05,0,8.37559840050072e-06,7.85397120922834e-06,0
81537,179336,1,1,319728,4,77,702992,4.5,26,1,6.36745973377651e-07,0,NA,1.18242503188033e-16,5.58187648321599e-06,2,8.30144196046853e-07,0,1,1.52463171698726e-11,7.2039967669526e-06,0
81576,104380,1,1,45531,4.5,34,189621,4,41,2,0.1,0,1,0,6.29136943066145e-06,2,9.56706175442692e-07,2.14572834065468e-05,0,8.05575950340496e-10,6.87744353605434e-06,0
81652,149142,1,0,221694,4,41,223865,4.5,125,4,1.02169466450612e-06,0.000727181274788661,0.166666666666667,8.79324281203107e-08,1.26951344294812e-05,5,9.47729855291128e-07,2.8693507503563e-05,0.2,1.12641145988401e-08,1.70374977257556e-05,0
81730,88773,1,0,299505,4.5,25,137822,4.5,34,4,8.45598028065399e-07,7.27965622599445e-05,0.333333333333333,9.59754126381373e-12,9.93717913048674e-06,1,7.48179865432369e-07,0,NA,6.37756332343341e-14,4.95218943870345e-06,0
81730,237352,1,1,299505,4.5,25,423479,4,178,4,8.45598028065399e-07,7.27965622599445e-05,0.333333333333333,9.59754126381373e-12,9.93717913048674e-06,1,1.08654906583944e-06,0,NA,1.6136142444539e-07,4.05960076339718e-06,0
81758,81760,1,1,162157,3.5,30,602470,4.5,418,1,6.38033020760957e-07,0,NA,1.23062617405138e-16,5.54550961990571e-06,2,0.125,0,1,2.30984320076549e-16,1.02424560067467e-05,0
81758,126032,1,1,162157,3.5,30,67309,4,62,1,6.38033020760957e-07,0,NA,1.23062617405138e-16,5.54550961990571e-06,2,7.94741987013916e-07,2.85736572040014e-05,0,1.8402593073242e-12,1.00651968002868e-05,0
81772,81773,1,0,409135,4.5,28,335881,4,34,3,6.50817524433317e-07,2.85736572040014e-05,0.333333333333333,6.27513720753853e-16,1.28669464289969e-05,0,NA,0,NA,2.65662900621852e-16,1.59003914677098e-06,0
81772,145932,1,0,409135,4.5,28,564939,3,994,3,6.50817524433317e-07,2.85736572040014e-05,0.333333333333333,6.27513720753853e-16,1.28669464289969e-05,0,NA,0,NA,2.65662900621852e-16,1.59003914677098e-06,0
81772,145933,1,0,409135,4.5,28,223518,3.5,47,3,6.50817524433317e-07,2.85736572040014e-05,0.333333333333333,6.27513720753853e-16,1.28669464289969e-05,1,0.142857142857143,0,NA,9.64245342279972e-17,5.24866368505512e-06,0
81772,227222,1,0,409135,4.5,28,420145,4,123,3,6.50817524433317e-07,2.85736572040014e-05,0.333333333333333,6.27513720753853e-16,1.28669464289969e-05,2,1.09397819701453e-06,0,1,4.48632271239101e-08,6.46204326479396e-06,0
81773,145932,1,0,335881,4,34,564939,3,994,0,NA,0,NA,2.65662900621852e-16,1.59003914677098e-06,0,NA,0,NA,2.65662900621852e-16,1.59003914677098e-06,0
81773,145933,1,0,335881,4,34,223518,3.5,47,0,NA,0,NA,2.65662900621852e-16,1.59003914677098e-06,1,0.142857142857143,0,NA,9.64245342279972e-17,5.24866368505512e-06,0
81773,227222,1,0,335881,4,34,420145,4,123,0,NA,0,NA,2.65662900621852e-16,1.59003914677098e-06,2,1.09397819701453e-06,0,1,4.48632271239101e-08,6.46204326479396e-06,0
81826,95582,1,2,519300,4.5,97,310331,3.5,30,4,1.1154253284091e-06,0.000100506924891707,0,1.46462934678469e-06,1.47634863345048e-05,2,0.5,2.00006000140003e-10,0,4.41907176403712e-16,1.54706511576969e-05,0
81836,102103,1,1,133243,4.5,84,427613,4,36,1,1.0901142984842e-06,0,NA,1.90868119711772e-06,5.01696124174672e-06,1,1,0,NA,2.28416203840277e-16,1.06002609784273e-05,0
81856,121678,1,1,343900,4.5,140,100337,5,38,0,NA,0,NA,2.65662900621852e-16,1.59003914677098e-06,1,1,0,NA,2.2837365909137e-16,1.06002609784273e-05,0
81856,176542,1,2,343900,4.5,140,8099,4.5,62,0,NA,0,NA,2.65662900621852e-16,1.59003914677098e-06,3,1.18932085022169e-06,6.1934013884658e-07,0.333333333333333,2.02673887282452e-05,9.23629190656814e-06,0
81946,151471,1,1,484605,4.5,219,170887,4.5,33,2,1.06914708791062e-06,0,1,9.89046823551545e-08,6.78476103459358e-06,2,9.68221986191218e-07,0,1,1.76801481429272e-09,6.43125000676692e-06,0
81949,89215,1,2,134094,4.5,321,398551,4.5,26,2,1.0047615650568e-06,0,1,5.59538816679461e-09,6.51873120864179e-06,3,9.40379913485048e-07,1.42870286080008e-05,0.333333333333333,4.93215595558066e-08,1.06592521275244e-05,0
81957,149415,1,1,12578,3.5,88,526502,4,87,1,8.99425357139324e-07,0,NA,3.06950855685509e-10,4.98948233560555e-06,3,0.2,0,1,2.55187520201349e-16,9.93294459738857e-06,0
81957,159877,1,2,12578,3.5,88,165190,4,66,1,8.99425357139324e-07,0,NA,3.06950855685509e-10,4.98948233560555e-06,4,1.11739958767955e-06,8.65887244116647e-05,0.333333333333333,4.30636919736939e-07,1.15496070651621e-05,0
81993,93645,1,1,4119,4,53,1474613,3.5,30,1,1.1132497876476e-06,0,NA,1.83098861245734e-05,4.31684834243736e-06,5,8.29610456410193e-07,5.00019667156677e-05,0.5,5.01587334110397e-11,1.38692443806761e-05,0
81993,97219,1,1,4119,4,53,66654,4,50,1,1.1132497876476e-06,0,NA,1.83098861245734e-05,4.31684834243736e-06,4,9.56494790929369e-07,3.19982841319212e-05,0.166666666666667,4.64955808459052e-09,1.23098227258068e-05,0
81993,167320,1,1,4119,4,53,8414,4.5,165,1,1.1132497876476e-06,0,NA,1.83098861245734e-05,4.31684834243736e-06,2,8.6711617969422e-07,0,1,1.55395557994353e-11,7.5485538561884e-06,0
81993,172940,1,1,4119,4,53,96023,4,161,1,1.1132497876476e-06,0,NA,1.83098861245734e-05,4.31684834243736e-06,0,NA,0,NA,2.65662900621852e-16,1.59003914677098e-06,0
82050,119899,1,1,128135,5,29,1166,4,66,4,7.54812685683921e-07,4.1195544379272e-05,0.166666666666667,4.36258610695651e-15,1.4906402720811e-05,6,9.95921700635896e-07,9.3123212323737e-05,0.266666666666667,7.93074867321208e-09,1.83049819881201e-05,0
82070,116360,1,3,140345,3.5,52,1558244,4,60,2,1.14828360308429e-06,7.14341430100035e-06,0,5.27184363501282e-06,8.01021370259904e-06,2,1.00059435304571e-06,0,1,5.64665617630355e-08,6.79393464916953e-06,0
82527,110730,1,1,496730,4.5,56,312912,3,79,3,9.24139256696313e-07,1.18336048541442e-05,0.333333333333333,2.27782615917003e-10,9.83962983187374e-06,5,9.2690260663551e-07,7.14331429800028e-06,0.6,3.69603792639228e-10,1.53194114073623e-05,0
82531,196488,1,1,62337,3.5,59,364294,3,263,2,8.4596500073599e-07,0.000371514090741136,0,3.30995501850277e-11,7.14433091212596e-06,0,NA,0,NA,2.65662900621852e-16,1.59003914677098e-06,0
82722,82725,1,0,458000,3.5,181,278807,4.5,63,2,0.5,0,1,3.55786805542732e-16,1.06002609784174e-05,1,8.83230716644571e-07,0,NA,2.94849905681762e-10,5.10496323906778e-06,0
82858,113920,1,2,282125,3.5,81,776362,4.5,338,4,1.190520126338e-06,4.01419990737848e-05,0.333333333333333,3.63799240987838e-05,1.27115062259472e-05,7,9.89392720641997e-07,5.8190518980698e-05,0.238095238095238,2.99546286866385e-09,1.93274052518376e-05,0
82864,164247,1,1,307741,5,74,869412,4.5,84,5,8.99083294672752e-07,1.49276652113276e-05,0.4,1.36174583961335e-10,1.47807264761774e-05,3,9.04580342564576e-07,6.62864757428129e-06,0.666666666666667,4.01164747484701e-11,9.82537342518166e-06,0
82996,120816,1,0,700328,4,70,145902,4,40,1,8.80986634551767e-07,0,NA,1.50830671824266e-10,5.91734611318735e-06,1,1.15129382399941e-06,0,NA,1.92897972540059e-05,4.11086973433317e-06,0
83142,120602,1,2,10534,4.5,414,5563,3.5,84,1,9.48034440195143e-07,0,NA,1.00250322316225e-09,5.84771004387944e-06,1,8.50573031051019e-07,0,NA,6.40239191436129e-11,4.86677748937772e-06,0
83186,171271,1,1,176734,4,54,571551,4,34,2,9.28543041684154e-07,0,1,2.14417440652535e-09,7.65475985652349e-06,3,9.23835320811053e-07,2.85736572040014e-05,0.333333333333333,4.28679946883452e-10,1.16824320061759e-05,0
83205,248165,1,3,11260,4,84,357979,4,32,4,1.07242171053408e-06,0.00158342890255039,0.333333333333333,8.86682991254088e-07,1.15691191966347e-05,2,0.166666666666667,6.00018000420009e-10,0,3.71241540671448e-16,1.30113981582789e-05,0
83267,177919,1,0,542111,4.5,107,47371,3,34,4,1.10050953591513e-06,1.20605208027361e-05,0.166666666666667,4.51111737268232e-06,1.3175576758831e-05,5,1.08487638918422e-06,2.85736572040014e-05,0.6,2.7246082853619e-06,1.41185227030979e-05,0
83300,135713,1,1,217964,4.5,88,149577,4.5,27,1,0.333333333333333,0,NA,1.92352138269334e-16,8.16506588878235e-06,3,9.33103914184299e-07,9.66695667343348e-10,0,2.27082397369296e-08,1.09954530037316e-05,0
83433,83435,1,1,644875,4,54,10152,4,27,3,1.03793227284333e-06,0,1,2.3055815255249e-07,9.97684932564323e-06,4,1.16265685694321e-06,4.65665020715816e-06,0.333333333333333,1.13985466214816e-05,1.14120363633404e-05,0
83509,85311,1,2,146367,4.5,966,122010,3.5,32,1,8.94401582733041e-07,0,NA,3.22085151485212e-10,4.85418467164076e-06,1,1.2020155396569e-06,0,NA,1.27145651910848e-05,4.33878074653965e-06,0
83509,85313,1,2,146367,4.5,966,742757,4.5,167,1,8.94401582733041e-07,0,NA,3.22085151485212e-10,4.85418467164076e-06,1,1,0,NA,2.2855936336381e-16,1.06002609784273e-05,0
83583,144939,1,1,436932,4.5,31,13147,3.5,110,3,1.09015945762387e-06,0.000162071647802846,0,7.64047924596354e-08,1.29446642870887e-05,4,8.8910385444303e-07,3.50010500245005e-10,0.333333333333333,9.81444397415427e-10,9.93708729343229e-06,0
83607,96380,1,1,46892,4.5,206,158095,5,35,3,9.45385102621553e-07,0.000224129526528121,0.333333333333333,2.07830961397809e-10,1.10150700844369e-05,9,9.31077890251987e-07,0.000109177642051303,0.194444444444444,2.19483894906369e-10,2.62255362630787e-05,0
83607,96381,1,1,46892,4.5,206,37605,4.5,54,3,9.45385102621553e-07,0.000224129526528121,0.333333333333333,2.07830961397809e-10,1.10150700844369e-05,3,1.09899771408475e-06,7.96768367506044e-05,0.333333333333333,5.95064015087155e-07,1.01507306903728e-05,0
83610,83612,1,1,22428,4,30,259218,3,70,6,1.17949982130578e-06,3.63168977267997e-05,0.266666666666667,1.94159497141984e-05,1.54558498278485e-05,1,8.94572805702365e-07,0,NA,9.5277239774405e-11,5.03147874806227e-06,0
83610,95757,1,3,22428,4,30,1581,4.5,393,6,1.17949982130578e-06,3.63168977267997e-05,0.266666666666667,1.94159497141984e-05,1.54558498278485e-05,3,0.333333333333333,1.00003000070001e-10,0.666666666666667,4.60742964926787e-16,1.25173294532358e-05,0
83669,114440,1,1,77441,3.5,110,478087,2.5,38,4,0.1,3.66677666923339e-10,0.5,1.72789251264512e-16,1.08376341082729e-05,1,1.25894004801597e-06,0,NA,8.85672730298594e-05,3.95644717291475e-06,0
83728,83734,1,1,1322,4,96,175948,3.5,28,5,0.142857142857143,2.20006600154003e-09,0.2,7.4235309690897e-16,1.9889286260102e-05,1,8.54064321292165e-07,0,NA,1.75041348061474e-11,4.95006616693936e-06,0
83772,259746,1,2,100110,4.5,234,288688,3.5,111,2,1.03993993306947e-06,0,1,1.77882546847698e-07,8.03357725275383e-06,4,0.25,6.66686667133343e-11,0.833333333333333,3.36556957501037e-16,1.16540880932234e-05,0
83820,106424,1,2,1296037,3.5,30,172794,4,27,2,9.79130806000897e-07,2.03255705381415e-05,0,4.97104908529818e-08,6.56543274488813e-06,3,9.5424491077333e-07,3.36975727518561e-05,0.666666666666667,2.41526555386482e-10,9.33442739125921e-06,0
83982,163539,1,1,1041282,4.5,27,301495,4,37,1,9.51420470762849e-07,0,NA,3.43694160267876e-10,4.73420603726766e-06,2,1.11890740929297e-06,0.000110856269274082,0,4.15810072259189e-07,8.0356006043795e-06,0
83982,257112,1,1,1041282,4.5,27,24649,3,48,1,9.51420470762849e-07,0,NA,3.43694160267876e-10,4.73420603726766e-06,4,0.0149253731343284,1.12003360078402e-08,0.166666666666667,6.65952308889457e-16,1.82922567808114e-05,0
84043,153869,1,3,43327,4.5,52,641999,4,38,6,1.15417598182865e-06,0.000291881197906016,0.266666666666667,1.01016415580176e-05,1.61609876702966e-05,2,8.6748702022546e-07,0,1,6.74761762545672e-11,7.26330325869644e-06,0
84062,126136,1,1,12462,4,64,1058022,4.5,26,3,8.47665233264757e-07,0.000100002800064001,0,1.16475887787306e-10,1.25455858073098e-05,1,1,0,NA,2.28459399094391e-16,1.06002609784273e-05,0
84147,129880,1,1,23209,4.5,37,5016,4,102,2,8.17033514714774e-07,0,1,7.30172381309203e-12,7.68840277726817e-06,2,7.67519790497798e-07,0,1,3.48505012870705e-13,8.93118447595706e-06,0
84271,198686,1,1,891440,4,53,77425,3.5,25,3,1.17990480528031e-06,0.00104736047427348,0.333333333333333,2.94751201387654e-06,9.25048195933364e-06,1,9.20317104461513e-07,0,NA,1.93217705860658e-10,5.41270632082339e-06,0
